Data set,layers,position_range,velocity_range,omega,c1,c2,vmax,pop_size,loss1,loss2,average
soybean,1,10,1,0.5,0.5,5,1,1000,100,100,100
soybean,1,10,1,0.5,0.5,5,7,10,100,100,100
soybean,1,10,1,0.5,0.5,5,7,100,100,100,100
soybean,1,10,1,0.5,0.5,5,7,1000,100,100,100
soybean,1,10,1,0.5,0.5,5,1,10,100,100,90.6666666666667
soybean,1,10,1,0.5,0.5,5,1,100,100,100,90.6666666666667
soybean,1,10,1,0.8,0.5,5,15,100,100,100,67.1746031746032
soybean,1,10,1,0.5,0.5,5,7,100,100,100,66.6666666666667
soybean,1,10,1,0.5,0.5,5,7,1000,100,100,66.6666666666667
soybean,1,10,1,0.8,0.5,5,1,1000,100,100,65
soybean,1,10,1,0.8,0.5,5,7,1000,100,100,58.2222222222222
soybean,1,10,1,0.5,0.5,5,15,1000,100,100,48.8888888888889
soybean,1,10,1,0.5,0.5,5,15,100,100,100,48
soybean,1,10,1,0.5,0.5,5,7,1000,100,100,44.4444444444445
soybean,1,10,1,0.8,0.9,0.1,1,10,100,100,100
soybean,1,10,1,0.8,0.9,0.1,1,10,100,100,100
soybean,1,10,1,0.8,0.9,0.1,1,100,100,100,100
soybean,1,10,1,0.8,0.9,0.1,1,100,100,100,100
soybean,1,10,1,0.8,0.9,0.1,1,1000,100,100,100
soybean,1,10,1,0.8,0.9,0.1,1,1000,100,100,100
soybean,1,10,1,0.8,0.9,0.1,15,10,100,100,100
soybean,1,10,1,0.8,0.9,0.1,15,100,100,100,100
soybean,1,10,1,0.8,0.9,0.1,15,1000,100,100,100
soybean,1,10,1,0.5,0.9,0.1,1,100,100,100,95.5555555555556
soybean,1,10,1,0.5,0.9,0.1,1,1000,100,100,95.5555555555556
soybean,1,10,1,0.5,0.9,0.1,7,100,100,100,92.6984126984127
soybean,1,10,1,0.5,0.9,0.1,7,1000,100,100,92.6984126984127
soybean,1,10,1,0.8,0.9,0.1,1,100,100,100,90.6666666666667
soybean,1,10,1,0.8,0.9,0.1,1,1000,100,100,90.6666666666667
soybean,1,10,1,0.8,0.9,0.1,7,10,100,100,90.6666666666667
soybean,1,10,1,0.8,0.9,0.1,7,1000,100,100,90.6666666666667
soybean,1,10,1,0.5,0.9,0.1,1,100,100,100,86.6666666666667
soybean,1,10,1,0.5,0.9,0.1,1,1000,100,100,86.6666666666667
soybean,1,10,1,0.5,0.9,0.1,15,100,100,100,86.2222222222222
soybean,1,10,1,0.5,0.9,0.1,15,1000,100,100,86.2222222222222
soybean,1,10,1,0.5,0.9,0.1,7,100,100,100,83.3333333333333
soybean,1,10,1,0.5,0.9,0.1,7,1000,100,100,83.3333333333333
soybean,1,10,1,0.5,0.9,0.1,1,100,100,100,82.2222222222222
soybean,1,10,1,0.5,0.9,0.1,1,1000,100,100,82.2222222222222
soybean,1,10,1,0.5,0.9,0.1,15,100,100,100,81.7777777777778
soybean,1,10,1,0.5,0.9,0.1,15,1000,100,100,81.7777777777778
soybean,1,10,1,0.5,0.9,0.1,15,100,100,100,81.6666666666667
soybean,1,10,1,0.5,0.9,0.1,15,1000,100,100,81.6666666666667
soybean,1,10,1,0.8,0.9,0.1,7,100,100,100,80
soybean,1,10,1,0.8,0.9,0.1,7,1000,100,100,80
soybean,1,10,1,0.8,0.9,0.1,15,100,100,100,78.8888888888889
soybean,1,10,1,0.8,0.9,0.1,15,1000,100,100,78.8888888888889
soybean,1,10,1,0.8,0.9,0.1,15,100,100,100,76
soybean,1,10,1,0.8,0.9,0.1,15,1000,100,100,76
soybean,1,10,1,0.8,0.9,0.1,7,100,100,100,74.2857142857143
soybean,1,10,1,0.8,0.9,0.1,7,1000,100,100,74.2857142857143
soybean,1,10,1,0.5,0.9,0.1,7,1000,100,100,64.4444444444444
soybean,1,10,1,0.5,0.9,0.5,1,10,100,100,100
soybean,1,10,1,0.5,0.9,0.5,1,100,100,100,100
soybean,1,10,1,0.5,0.9,0.5,1,1000,100,100,100
soybean,1,10,1,0.5,0.9,0.5,7,10,100,100,100
soybean,1,10,1,0.5,0.9,0.5,7,100,100,100,100
soybean,1,10,1,0.5,0.9,0.5,7,1000,100,100,100
soybean,1,10,1,0.8,0.9,0.5,15,10,100,100,100
soybean,1,10,1,0.8,0.9,0.5,15,100,100,100,100
soybean,1,10,1,0.8,0.9,0.5,15,1000,100,100,100
soybean,1,10,1,0.5,0.9,0.5,1,100,100,100,92.8888888888889
soybean,1,10,1,0.5,0.9,0.5,1,1000,100,100,92.8888888888889
soybean,1,10,1,0.8,0.9,0.5,1,100,100,100,92.6984126984127
soybean,1,10,1,0.8,0.9,0.5,1,1000,100,100,92.6984126984127
soybean,1,10,1,0.5,0.9,0.5,1,100,100,100,90.6666666666667
soybean,1,10,1,0.5,0.9,0.5,1,1000,100,100,90.6666666666667
soybean,1,10,1,0.5,0.9,0.5,15,100,100,100,84
soybean,1,10,1,0.5,0.9,0.5,15,1000,100,100,84
soybean,1,10,1,0.5,0.9,0.5,15,100,100,100,82.2222222222222
soybean,1,10,1,0.5,0.9,0.5,15,1000,100,100,82.2222222222222
soybean,1,10,1,0.5,0.9,0.5,15,100,100,100,78.0952380952381
soybean,1,10,1,0.5,0.9,0.5,15,1000,100,100,78.0952380952381
soybean,1,10,1,0.5,0.9,0.5,7,100,100,100,75.5555555555556
soybean,1,10,1,0.5,0.9,0.5,7,1000,100,100,75.5555555555556
soybean,1,10,1,0.8,0.9,0.5,7,100,100,100,75.5555555555556
soybean,1,10,1,0.8,0.9,0.5,7,1000,100,100,75.5555555555556
soybean,1,10,1,0.8,0.9,0.5,15,100,100,100,75.5555555555556
soybean,1,10,1,0.8,0.9,0.5,15,1000,100,100,75.5555555555556
soybean,1,10,1,0.8,0.9,0.5,1,100,100,100,72
soybean,1,10,1,0.8,0.9,0.5,1,1000,100,100,72
soybean,1,10,1,0.8,0.9,0.5,7,1000,100,100,67.6190476190476
soybean,1,10,1,0.5,0.9,0.5,7,1000,100,100,65.5555555555556
soybean,1,10,1,0.8,0.9,0.5,7,100,100,100,64.4444444444444
soybean,1,10,1,0.8,0.9,0.5,1,1000,100,100,54.2222222222222
soybean,1,10,1,0.5,0.9,0.9,1,10,100,100,100
soybean,1,10,1,0.5,0.9,0.9,1,100,100,100,100
soybean,1,10,1,0.5,0.9,0.9,1,1000,100,100,100
soybean,1,10,1,0.5,0.9,0.9,7,10,100,100,100
soybean,1,10,1,0.5,0.9,0.9,7,10,100,100,100
soybean,1,10,1,0.5,0.9,0.9,7,100,100,100,100
soybean,1,10,1,0.5,0.9,0.9,7,100,100,100,100
soybean,1,10,1,0.5,0.9,0.9,7,1000,100,100,100
soybean,1,10,1,0.5,0.9,0.9,7,1000,100,100,100
soybean,1,10,1,0.5,0.9,0.9,15,10,100,100,100
soybean,1,10,1,0.5,0.9,0.9,15,100,100,100,100
soybean,1,10,1,0.5,0.9,0.9,15,1000,100,100,100
soybean,1,10,1,0.8,0.9,0.9,7,10,100,100,100
soybean,1,10,1,0.8,0.9,0.9,7,100,100,100,100
soybean,1,10,1,0.8,0.9,0.9,7,1000,100,100,100
soybean,1,10,1,0.8,0.9,0.9,15,10,100,100,100
soybean,1,10,1,0.8,0.9,0.9,15,100,100,100,100
soybean,1,10,1,0.8,0.9,0.9,15,1000,100,100,100
soybean,1,10,1,0.8,0.9,0.9,1,10,100,100,93.3333333333333
soybean,1,10,1,0.8,0.9,0.9,1,100,100,100,93.3333333333333
soybean,1,10,1,0.5,0.9,0.9,1,100,100,100,92.8888888888889
soybean,1,10,1,0.5,0.9,0.9,1,1000,100,100,92.8888888888889
soybean,1,10,1,0.8,0.9,0.9,15,100,100,100,92.8888888888889
soybean,1,10,1,0.8,0.9,0.9,15,1000,100,100,92.8888888888889
soybean,1,10,1,0.5,0.9,0.9,1,100,100,100,90.6666666666667
soybean,1,10,1,0.5,0.9,0.9,1,1000,100,100,90.6666666666667
soybean,1,10,1,0.5,0.9,0.9,15,100,100,100,86.2222222222222
soybean,1,10,1,0.5,0.9,0.9,15,1000,100,100,86.2222222222222
soybean,1,10,1,0.5,0.9,0.9,15,1000,100,100,76.6666666666667
soybean,1,10,1,0.5,0.9,0.9,7,100,100,100,74.2857142857143
soybean,1,10,1,0.5,0.9,0.9,7,1000,100,100,74.2857142857143
soybean,1,10,1,0.8,0.9,0.9,7,100,100,100,73.3333333333333
soybean,1,10,1,0.8,0.9,0.9,1,1000,100,100,71.7777777777778
soybean,1,10,1,0.5,0.9,5,1,10,100,100,100
soybean,1,10,1,0.5,0.9,5,1,10,100,100,100
soybean,1,10,1,0.5,0.9,5,1,100,100,100,100
soybean,1,10,1,0.5,0.9,5,1,100,100,100,100
soybean,1,10,1,0.5,0.9,5,1,1000,100,100,100
soybean,1,10,1,0.5,0.9,5,1,1000,100,100,100
soybean,1,10,1,0.5,0.9,5,1,100,100,100,93.3333333333333
soybean,1,10,1,0.5,0.9,5,1,1000,100,100,93.3333333333333
soybean,1,10,1,0.5,0.9,5,7,10,100,100,92.6984126984127
soybean,1,10,1,0.5,0.9,5,7,1000,100,100,92.6984126984127
soybean,1,10,1,0.5,0.9,5,15,100,100,100,86.2222222222222
soybean,1,10,1,0.8,0.9,5,7,100,100,100,73.3333333333333
soybean,1,10,1,0.8,0.9,5,7,1000,100,100,73.3333333333333
soybean,1,10,1,0.5,0.9,5,15,1000,100,100,73.2222222222222
soybean,1,10,1,0.8,0.9,5,15,10,100,100,63.3333333333333
soybean,1,10,1,0.5,0.9,5,15,1000,100,100,53.3333333333333
soybean,1,10,1,0.5,0.9,5,7,1000,100,100,50.6666666666667
soybean,1,10,1,0.5,0.9,5,7,1000,100,100,37.7777777777778
soybean,1,10,1,0.5,5,0.1,1,10,100,100,100
soybean,1,10,1,0.5,5,0.1,1,100,100,100,100
soybean,1,10,1,0.5,5,0.1,1,1000,100,100,100
soybean,1,10,1,0.5,5,0.1,7,10,100,100,100
soybean,1,10,1,0.5,5,0.1,7,10,100,100,100
soybean,1,10,1,0.5,5,0.1,7,10,100,100,100
soybean,1,10,1,0.5,5,0.1,7,100,100,100,100
soybean,1,10,1,0.5,5,0.1,7,100,100,100,100
soybean,1,10,1,0.5,5,0.1,7,100,100,100,100
soybean,1,10,1,0.5,5,0.1,7,1000,100,100,100
soybean,1,10,1,0.5,5,0.1,7,1000,100,100,100
soybean,1,10,1,0.5,5,0.1,7,1000,100,100,100
soybean,1,10,1,0.5,5,0.1,15,10,100,100,100
soybean,1,10,1,0.5,5,0.1,15,100,100,100,100
soybean,1,10,1,0.5,5,0.1,15,1000,100,100,100
soybean,1,10,1,0.8,5,0.1,1,10,100,100,100
soybean,1,10,1,0.8,5,0.1,1,10,100,100,100
soybean,1,10,1,0.8,5,0.1,1,100,100,100,100
soybean,1,10,1,0.8,5,0.1,1,100,100,100,100
soybean,1,10,1,0.8,5,0.1,1,1000,100,100,100
soybean,1,10,1,0.8,5,0.1,1,1000,100,100,100
soybean,1,10,1,0.5,5,0.1,15,100,100,100,92.6984126984127
soybean,1,10,1,0.5,5,0.1,15,1000,100,100,92.6984126984127
soybean,1,10,1,0.5,5,0.1,1,100,100,100,91.1111111111111
soybean,1,10,1,0.5,5,0.1,1,1000,100,100,91.1111111111111
soybean,1,10,1,0.8,5,0.1,15,100,100,100,87.3333333333333
soybean,1,10,1,0.8,5,0.1,15,1000,100,100,87.3333333333333
soybean,1,10,1,0.5,5,0.1,15,100,100,100,86.2222222222222
soybean,1,10,1,0.5,5,0.1,15,1000,100,100,86.2222222222222
soybean,1,10,1,0.8,5,0.1,1,100,100,100,81.7777777777778
soybean,1,10,1,0.8,5,0.1,1,1000,100,100,81.7777777777778
soybean,1,10,1,0.5,5,0.1,1,100,100,100,76.6666666666667
soybean,1,10,1,0.5,5,0.1,1,1000,100,100,76.6666666666667
soybean,1,10,1,0.8,5,0.1,7,100,100,100,75.5555555555556
soybean,1,10,1,0.8,5,0.1,7,1000,100,100,75.5555555555556
soybean,1,10,1,0.8,5,0.1,15,100,100,100,72
soybean,1,10,1,0.8,5,0.1,15,1000,100,100,72
soybean,1,10,1,0.8,5,0.1,7,100,100,100,66.6666666666667
soybean,1,10,1,0.8,5,0.1,7,1000,100,100,66.6666666666667
soybean,1,10,1,0.8,5,0.1,7,10,100,100,62.2222222222222
soybean,1,10,1,0.5,5,0.5,1,10,100,100,100
soybean,1,10,1,0.5,5,0.5,1,10,100,100,100
soybean,1,10,1,0.5,5,0.5,1,100,100,100,100
soybean,1,10,1,0.5,5,0.5,1,100,100,100,100
soybean,1,10,1,0.5,5,0.5,1,1000,100,100,100
soybean,1,10,1,0.5,5,0.5,1,1000,100,100,100
soybean,1,10,1,0.5,5,0.5,7,10,100,100,100
soybean,1,10,1,0.5,5,0.5,7,100,100,100,100
soybean,1,10,1,0.5,5,0.5,7,1000,100,100,100
soybean,1,10,1,0.5,5,0.5,15,10,100,100,100
soybean,1,10,1,0.5,5,0.5,15,100,100,100,100
soybean,1,10,1,0.5,5,0.5,15,1000,100,100,100
soybean,1,10,1,0.8,5,0.5,1,10,100,100,100
soybean,1,10,1,0.8,5,0.5,1,100,100,100,100
soybean,1,10,1,0.8,5,0.5,1,1000,100,100,100
soybean,1,10,1,0.8,5,0.5,7,10,100,100,100
soybean,1,10,1,0.8,5,0.5,7,100,100,100,100
soybean,1,10,1,0.8,5,0.5,7,1000,100,100,100
soybean,1,10,1,0.5,5,0.5,1,100,100,100,91.1111111111111
soybean,1,10,1,0.5,5,0.5,1,1000,100,100,91.1111111111111
soybean,1,10,1,0.5,5,0.5,7,100,100,100,82.2222222222222
soybean,1,10,1,0.5,5,0.5,7,1000,100,100,82.2222222222222
soybean,1,10,1,0.5,5,0.5,15,100,100,100,81.7777777777778
soybean,1,10,1,0.5,5,0.5,15,1000,100,100,81.7777777777778
soybean,1,10,1,0.8,5,0.5,15,100,100,100,81.7777777777778
soybean,1,10,1,0.8,5,0.5,15,1000,100,100,81.7777777777778
soybean,1,10,1,0.8,5,0.5,1,1000,100,100,79.5555555555556
soybean,1,10,1,0.5,5,0.5,7,100,100,100,78.8888888888889
soybean,1,10,1,0.5,5,0.5,7,1000,100,100,78.8888888888889
soybean,1,10,1,0.5,5,0.5,15,100,100,100,72
soybean,1,10,1,0.5,5,0.5,15,1000,100,100,72
soybean,1,10,1,0.8,5,0.5,15,1000,100,100,67.6190476190476
soybean,1,10,1,0.8,5,0.5,7,1000,100,100,50.952380952381
soybean,1,10,1,0.5,5,0.9,1,10,100,100,100
soybean,1,10,1,0.5,5,0.9,1,100,100,100,100
soybean,1,10,1,0.5,5,0.9,1,1000,100,100,100
soybean,1,10,1,0.5,5,0.9,7,10,100,100,100
soybean,1,10,1,0.5,5,0.9,7,10,100,100,100
soybean,1,10,1,0.5,5,0.9,7,100,100,100,100
soybean,1,10,1,0.5,5,0.9,7,100,100,100,100
soybean,1,10,1,0.5,5,0.9,7,1000,100,100,100
soybean,1,10,1,0.5,5,0.9,7,1000,100,100,100
soybean,1,10,1,0.5,5,0.9,15,10,100,100,100
soybean,1,10,1,0.5,5,0.9,15,100,100,100,100
soybean,1,10,1,0.5,5,0.9,15,1000,100,100,100
soybean,1,10,1,0.5,5,0.9,15,100,100,100,86.6666666666667
soybean,1,10,1,0.5,5,0.9,15,1000,100,100,86.6666666666667
soybean,1,10,1,0.8,5,0.9,1,1000,100,100,83.3333333333333
soybean,1,10,1,0.5,5,0.9,1,100,100,100,81.7777777777778
soybean,1,10,1,0.5,5,0.9,1,1000,100,100,81.7777777777778
soybean,1,10,1,0.8,5,0.9,7,100,100,100,81.6666666666667
soybean,1,10,1,0.8,5,0.9,7,1000,100,100,81.6666666666667
soybean,1,10,1,0.8,5,0.9,15,100,100,100,78.2222222222222
soybean,1,10,1,0.8,5,0.9,15,1000,100,100,78.2222222222222
soybean,1,10,1,0.5,5,0.9,1,100,100,100,77.3333333333333
soybean,1,10,1,0.5,5,0.9,1,1000,100,100,77.3333333333333
soybean,1,10,1,0.5,5,0.9,7,100,100,100,74.2857142857143
soybean,1,10,1,0.5,5,0.9,7,1000,100,100,74.2857142857143
soybean,1,10,1,0.8,5,0.9,15,100,100,100,66.6666666666667
soybean,1,10,1,0.8,5,0.9,15,1000,100,100,66.6666666666667
soybean,1,10,1,0.8,5,0.9,1,1000,100,100,61.7777777777778
soybean,1,10,1,0.5,5,0.9,15,1000,100,100,61.1111111111111
soybean,1,10,1,0.8,5,0.9,15,100,100,100,60
soybean,1,10,1,0.8,5,0.9,7,1000,100,100,53.7777777777778
soybean,1,10,1,0.8,5,0.9,7,1000,100,100,52.6666666666667
soybean,1,10,1,0.5,5,5,1,10,100,100,100
soybean,1,10,1,0.5,5,5,1,100,100,100,100
soybean,1,10,1,0.5,5,5,1,1000,100,100,100
soybean,1,10,1,0.5,5,5,7,10,100,100,100
soybean,1,10,1,0.5,5,5,7,100,100,100,100
soybean,1,10,1,0.5,5,5,7,1000,100,100,100
soybean,1,10,1,0.5,5,5,1,100,100,100,92.8888888888889
soybean,1,10,1,0.5,5,5,1,1000,100,100,92.8888888888889
soybean,1,10,1,0.5,5,5,1,100,100,100,81.7777777777778
soybean,1,10,1,0.5,5,5,1,1000,100,100,81.7777777777778
soybean,1,10,1,0.5,5,5,7,1000,100,100,75.1111111111111
soybean,1,10,1,0.8,5,5,1,1000,100,100,70.2857142857143
soybean,1,10,1,0.5,5,5,7,100,100,100,70
soybean,1,10,1,0.5,5,5,7,1000,100,100,70
soybean,1,10,1,0.5,5,5,15,100,100,100,66.6666666666667
soybean,1,10,1,0.5,5,5,15,1000,100,100,66.6666666666667
soybean,1,10,1,0.8,5,5,15,1000,100,100,59.3650793650794
soybean,1,10,1,0.8,5,5,1,1000,100,100,57.3333333333333
soybean,1,10,1,0.5,5,5,15,1000,100,100,53.7777777777778
soybean,1,10,1,0.5,5,5,15,1000,100,100,48.8888888888889
soybean,1,10,1,0.8,5,5,7,1000,100,100,42.2222222222222
soybean,1,10,1,0.5,0.1,0.5,1,10,80,72,90.6666666666667
soybean,1,10,1,0.5,0.1,0.5,1,1000,80,72,66.2222222222222
soybean,1,10,1,0.8,0.1,0.5,1,1000,80,72,47.3333333333333
soybean,1,10,1,0.8,0.1,0.9,15,1000,80,72,60.6666666666667
soybean,1,10,1,0.8,0.1,0.9,7,1000,80,72,38.8888888888889
soybean,1,10,1,0.5,0.1,5,1,10,80,72,90.6666666666667
soybean,1,10,1,0.5,0.1,5,15,100,80,72,74.6666666666667
soybean,1,10,1,0.5,0.1,5,15,100,80,72,43.5555555555555
soybean,1,10,1,0.8,0.1,5,7,1000,80,72,36.6666666666667
soybean,1,10,1,0.5,0.5,0.5,1,10,80,72,90.6666666666667
soybean,1,10,1,0.8,0.5,0.5,15,10,80,72,90.6666666666667
soybean,1,10,1,0.8,0.5,0.5,15,100,80,72,64
soybean,1,10,1,0.5,0.5,0.9,15,1000,80,72,65.1111111111111
soybean,1,10,1,0.8,0.5,0.9,15,100,80,72,59.1111111111111
soybean,1,10,1,0.8,0.5,0.9,7,1000,80,72,41.3333333333333
soybean,1,10,1,0.8,0.5,0.9,15,1000,80,72,30.6666666666667
soybean,1,10,1,0.5,0.5,5,1,1000,80,72,90.6666666666667
soybean,1,10,1,0.8,0.5,5,7,1000,80,72,46.6666666666667
soybean,1,10,1,0.8,0.5,5,15,1000,80,72,39.1111111111111
soybean,1,10,1,0.8,0.9,0.1,1,10,80,72,90.6666666666667
soybean,1,10,1,0.8,0.9,0.1,7,100,80,72,90.6666666666667
soybean,1,10,1,0.5,0.9,0.5,1,10,80,72,90.6666666666667
soybean,1,10,1,0.8,0.9,0.5,15,1000,80,72,42.8888888888889
soybean,1,10,1,0.5,0.9,0.9,1,10,80,72,90.6666666666667
soybean,1,10,1,0.8,5,0.5,7,1000,80,72,29.3333333333333
soybean,1,10,1,0.8,5,0.9,15,1000,80,72,60
soybean,1,10,1,0.8,5,0.9,1,100,80,72,50.6666666666667
soybean,1,10,1,0.5,0.1,0.1,1,100,80,73.3333333333333,61.1111111111111
soybean,1,10,1,0.8,0.1,0.5,15,100,80,73.3333333333333,91.1111111111111
soybean,1,10,1,0.5,0.1,0.5,15,100,80,73.3333333333333,75.5555555555555
soybean,1,10,1,0.5,0.1,0.9,15,10,80,73.3333333333333,91.1111111111111
soybean,1,10,1,0.8,0.5,0.5,7,100,80,73.3333333333333,57.7777777777778
soybean,1,10,1,0.5,0.9,0.1,7,100,80,73.3333333333333,64.4444444444444
soybean,1,10,1,0.5,0.9,0.9,15,100,80,73.3333333333333,76.6666666666667
soybean,1,10,1,0.8,0.9,0.9,7,1000,80,73.3333333333333,73.3333333333333
soybean,1,10,1,0.8,0.9,5,1,100,80,73.3333333333333,39.6825396825397
soybean,1,10,1,0.5,5,0.1,1,10,80,73.3333333333333,91.1111111111111
soybean,1,10,1,0.8,5,0.1,7,1000,80,73.3333333333333,62.2222222222222
soybean,1,10,1,0.5,5,0.5,1,10,80,73.3333333333333,91.1111111111111
soybean,1,10,1,0.8,5,0.5,15,1000,80,73.3333333333333,30
soybean,1,10,1,0.5,5,0.9,15,100,80,73.3333333333333,61.1111111111111
soybean,1,10,1,0.8,0.1,0.9,15,10,80,78.0952380952381,86.031746031746
soybean,1,10,1,0.8,0.1,0.9,1,10,80,78.0952380952381,59.6825396825397
soybean,1,10,1,0.8,0.1,0.9,1,100,80,78.0952380952381,59.6825396825397
soybean,1,10,1,0.5,0.1,5,7,10,80,78.0952380952381,92.6984126984127
soybean,1,10,1,0.8,0.1,5,1,10,80,78.0952380952381,41.2698412698413
soybean,1,10,1,0.8,0.5,5,7,1000,80,78.0952380952381,53.6507936507937
soybean,1,10,1,0.5,0.9,0.1,7,10,80,78.0952380952381,92.6984126984127
soybean,1,10,1,0.8,0.9,0.5,1,10,80,78.0952380952381,92.6984126984127
soybean,1,10,1,0.5,0.9,5,7,100,80,78.0952380952381,92.6984126984127
soybean,1,10,1,0.5,5,0.1,15,10,80,78.0952380952381,92.6984126984127
soybean,1,10,1,0.8,5,5,15,100,80,78.0952380952381,59.3650793650794
soybean,1,10,1,0.5,0.1,0.1,15,10,80,78.6666666666667,92.8888888888889
soybean,1,10,1,0.5,0.1,0.5,15,10,80,78.6666666666667,92.8888888888889
soybean,1,10,1,0.8,0.1,0.9,7,1000,80,78.6666666666667,47.1111111111111
soybean,1,10,1,0.8,0.1,0.9,1,100,80,78.6666666666667,42.7301587301588
soybean,1,10,1,0.8,0.1,5,7,1000,80,78.6666666666667,57.3333333333334
soybean,1,10,1,0.5,0.5,0.1,15,10,80,78.6666666666667,92.8888888888889
soybean,1,10,1,0.8,0.5,0.1,15,100,80,78.6666666666667,76.2222222222222
soybean,1,10,1,0.8,0.5,0.9,1,100,80,78.6666666666667,75.1111111111111
soybean,1,10,1,0.8,0.5,0.9,7,100,80,78.6666666666667,57.3333333333333
soybean,1,10,1,0.8,0.5,5,15,1000,80,78.6666666666667,67.1746031746032
soybean,1,10,1,0.5,0.9,0.5,1,10,80,78.6666666666667,92.8888888888889
soybean,1,10,1,0.5,0.9,0.9,1,10,80,78.6666666666667,92.8888888888889
soybean,1,10,1,0.8,0.9,0.9,15,10,80,78.6666666666667,92.8888888888889
soybean,1,10,1,0.8,0.9,0.9,7,100,80,78.6666666666667,68
soybean,1,10,1,0.5,0.9,5,15,10,80,78.6666666666667,86.2222222222222
soybean,1,10,1,0.8,5,0.5,1,10,80,78.6666666666667,79.5555555555556
soybean,1,10,1,0.5,5,5,1,10,80,78.6666666666667,92.8888888888889
soybean,1,10,1,0.5,5,5,7,10,80,78.6666666666667,75.1111111111111
soybean,1,10,1,0.8,0.1,0.1,1,10,80,80,93.3333333333333
soybean,1,10,1,0.8,0.1,0.9,15,1000,80,80,86.031746031746
soybean,1,10,1,0.8,0.1,0.9,15,100,80,80,60.6666666666667
soybean,1,10,1,0.8,0.1,5,7,100,80,80,93.3333333333333
soybean,1,10,1,0.5,0.1,5,7,1000,80,80,32.6666666666667
soybean,1,10,1,0.5,0.5,0.1,1,10,80,80,93.3333333333333
soybean,1,10,1,0.8,0.5,0.1,15,10,80,80,93.3333333333333
soybean,1,10,1,0.8,0.5,0.9,1,10,80,80,93.3333333333333
soybean,1,10,1,0.8,0.5,0.9,7,1000,80,80,57.3333333333333
soybean,1,10,1,0.5,0.5,5,15,10,80,80,56.984126984127
soybean,1,10,1,0.8,0.5,5,15,100,80,80,56.6666666666667
soybean,1,10,1,0.8,0.9,0.5,7,100,80,80,67.6190476190476
soybean,1,10,1,0.8,0.9,0.5,7,1000,80,80,64.4444444444444
soybean,1,10,1,0.8,0.9,0.9,1,1000,80,80,93.3333333333333
soybean,1,10,1,0.8,0.9,0.9,7,10,80,80,68
soybean,1,10,1,0.8,0.9,0.9,1,10,80,80,61.1111111111111
soybean,1,10,1,0.5,0.9,5,1,10,80,80,93.3333333333333
soybean,1,10,1,0.5,0.9,5,15,1000,80,80,86.2222222222222
soybean,1,10,1,0.8,0.9,5,1,1000,80,80,26.6666666666667
soybean,1,10,1,0.8,5,0.5,15,100,80,80,67.6190476190476
soybean,1,10,1,0.8,5,0.9,1,100,80,80,83.3333333333333
soybean,1,10,1,0.8,5,5,1,1000,80,80,42.6666666666667
soybean,1,10,1,0.5,0.9,0.1,1,10,80,86.6666666666667,95.5555555555556
soybean,1,10,1,0.8,5,5,1,10,80,88,70.2857142857143
soybean,1,10,1,0.5,0.1,0.9,15,10,60,45,81.6666666666667
soybean,1,10,1,0.8,0.5,5,1,100,60,45,65
soybean,1,10,1,0.8,0.5,5,15,10,60,45,56.6666666666667
soybean,1,10,1,0.8,0.5,5,15,1000,60,45,56.6666666666667
soybean,1,10,1,0.5,0.9,0.1,15,10,60,45,81.6666666666667
soybean,1,10,1,0.5,0.9,5,15,10,60,45,73.2222222222222
soybean,1,10,1,0.8,0.9,5,15,100,60,45,63.3333333333333
soybean,1,10,1,0.8,0.9,5,15,1000,60,45,63.3333333333333
soybean,1,10,1,0.8,5,0.9,7,10,60,45,81.6666666666667
soybean,1,10,1,0.8,0.1,0.1,7,10,60,45.3333333333333,81.7777777777778
soybean,1,10,1,0.8,0.1,0.5,1,100,60,45.3333333333333,56.0634920634921
soybean,1,10,1,0.8,0.1,0.9,1,1000,60,45.3333333333333,42.4444444444444
soybean,1,10,1,0.5,0.1,5,15,1000,60,45.3333333333333,43.5555555555555
soybean,1,10,1,0.5,0.5,0.1,15,10,60,45.3333333333333,81.7777777777778
soybean,1,10,1,0.5,0.5,0.9,7,10,60,45.3333333333333,81.7777777777778
soybean,1,10,1,0.8,0.5,0.9,7,10,60,45.3333333333333,41.3333333333333
soybean,1,10,1,0.8,0.5,5,15,100,60,45.3333333333333,39.1111111111111
soybean,1,10,1,0.5,0.9,0.1,15,10,60,45.3333333333333,81.7777777777778
soybean,1,10,1,0.8,0.9,0.9,7,1000,60,45.3333333333333,68
soybean,1,10,1,0.8,0.9,5,7,1000,60,45.3333333333333,26.6666666666667
soybean,1,10,1,0.8,5,0.1,1,10,60,45.3333333333333,81.7777777777778
soybean,1,10,1,0.5,5,0.5,15,10,60,45.3333333333333,81.7777777777778
soybean,1,10,1,0.8,5,0.5,15,10,60,45.3333333333333,81.7777777777778
soybean,1,10,1,0.5,5,0.9,1,10,60,45.3333333333333,81.7777777777778
soybean,1,10,1,0.8,5,0.9,1,10,60,45.3333333333333,61.7777777777778
soybean,1,10,1,0.5,5,5,1,10,60,45.3333333333333,81.7777777777778
soybean,1,10,1,0.8,5,5,1,100,60,45.3333333333333,57.3333333333333
soybean,1,10,1,0.5,5,5,15,100,60,45.3333333333333,53.7777777777778
soybean,1,10,1,0.8,0.1,0.1,15,10,60,46.6666666666667,82.2222222222222
