layers,position_range,velocity_range,omega,c1,c2,C1 > c2,C1 == c2,vmax,pop_size,loss1,loss2,average loss2
2,10,1,0.8,0.9,0.1,TRUE,FALSE,1,10,0.44042075897311,0.226659753412807,0.300183334226535
2,10,1,0.5,0.1,5,FALSE,FALSE,15,1000,0.259145240315301,0.086648888846682,0.301007334016162
2,10,1,0.5,0.9,5,FALSE,FALSE,7,1000,0.313531472830594,0.111742558084556,0.30261963234245
2,10,1,0.5,5,5,FALSE,TRUE,15,100,0.316387559807653,0.113395298310195,0.305538149995754
2,10,1,0.5,0.5,0.9,FALSE,FALSE,15,1000,0.125097794009414,0.025987292319357,0.311648517253176
2,10,1,0.8,0.9,0.9,FALSE,TRUE,1,100,0.180122303899857,0.049978099301973,0.321932719022862
2,10,1,0.8,0.5,5,FALSE,FALSE,7,10,0.316387559808537,0.113395298310685,0.322213314392592
2,10,1,0.8,0.1,0.9,FALSE,FALSE,7,1000,0.258273775355652,0.078713261422691,0.322474191810876
2,10,1,0.8,5,0.5,TRUE,FALSE,15,100,0.428019426174513,0.225839308070658,0.324665013419515
2,10,1,0.8,5,0.5,TRUE,FALSE,7,10,0.218762592761478,0.065809469621711,0.327006902833025
2,10,1,0.5,0.9,5,FALSE,FALSE,7,10,0.315960354109658,0.111878722009227,0.327636236173287
2,10,1,0.8,0.5,0.9,FALSE,FALSE,1,10,0.160019516148748,0.039643552709993,0.328901084823494
2,10,1,0.8,0.1,0.5,FALSE,FALSE,1,1000,0.241599180909665,0.070518308758849,0.33012225642474
2,10,1,0.8,0.9,0.9,FALSE,TRUE,1,1000,0.230736517619503,0.068972290863612,0.33361504593571
2,10,1,0.8,0.5,0.5,FALSE,TRUE,7,10,0.298338235900089,0.100688273401389,0.333681230548988
2,10,1,0.5,5,0.9,TRUE,FALSE,7,1000,0.307600329097611,0.107544277437908,0.334802928882456
2,10,1,0.5,0.1,5,FALSE,FALSE,7,10,0.203595700823392,0.052704985774978,0.339137085196136
2,10,1,0.8,0.1,5,FALSE,FALSE,1,100,0.28362595983437,0.092859283458839,0.34073148390686
2,10,1,0.8,0.5,0.9,FALSE,FALSE,15,10,0.311942629903427,0.107974679282595,0.340778816804522
2,10,1,0.8,0.5,5,FALSE,FALSE,15,1000,0.288690719230784,0.09507396681946,0.342994734941499
2,10,1,0.8,0.1,0.5,FALSE,FALSE,15,1000,0.435013138703588,0.200838206324635,0.347397608242816
2,10,1,0.8,0.9,0.5,TRUE,FALSE,7,1000,0.269929789790306,0.08705777128177,0.349831053837869
2,10,1,0.8,0.1,0.9,FALSE,FALSE,15,10,0.311752713589237,0.107947216414151,0.352503477172157
2,10,1,0.8,0.1,0.9,FALSE,FALSE,7,100,0.304777169091645,0.105515923392709,0.352791542649446
2,10,1,0.8,0.9,5,FALSE,FALSE,15,100,0.284747821356606,0.094151241960537,0.352952685900318
2,10,1,0.8,5,0.9,TRUE,FALSE,15,10,0.315959627743559,0.111878197892272,0.354222578255057
2,10,1,0.8,0.9,0.9,FALSE,TRUE,1,10,0.31584203016709,0.111808601868926,0.355121063592215
2,10,1,0.8,0.5,0.9,FALSE,FALSE,7,100,0.3042923876756,0.104604285740959,0.355414609369496
2,10,1,0.5,0.5,5,FALSE,FALSE,15,10,0.311944634312981,0.107975905673248,0.356184583215978
2,10,1,0.8,0.1,5,FALSE,FALSE,7,10,0.311944634312771,0.107975905673123,0.356184698759743
2,10,1,0.5,0.9,5,FALSE,FALSE,15,1000,0.315481782016306,0.111601552255606,0.358763058827209
2,10,1,0.8,0.9,0.9,FALSE,TRUE,7,100,0.315816048110498,0.111784350892553,0.358821418855484
2,10,1,0.8,5,5,FALSE,TRUE,7,100,0.31638366229058,0.113392847774596,0.359145414314624
2,10,1,0.8,5,0.9,TRUE,FALSE,7,10,0.32854560265673,0.124583651674498,0.362844368187503
2,10,1,0.8,5,0.5,TRUE,FALSE,1,10,0.47971135162188,0.259028753127741,0.365983549921152
2,10,1,0.8,5,5,FALSE,TRUE,7,10,0.341059068337969,0.139442739659957,0.366673490644078
2,10,1,0.5,0.1,5,FALSE,FALSE,15,100,0.35282508030971,0.14863385211235,0.369660534834089
2,10,1,0.8,0.5,0.5,FALSE,TRUE,15,10,0.429740189372345,0.225617421297228,0.382627908716065
2,10,1,0.8,0.9,0.1,TRUE,FALSE,15,10,0.504095191978407,0.273707391357283,0.383496436704039
2,10,1,0.8,0.9,0.5,TRUE,FALSE,7,100,0.503462806780478,0.323949948786217,0.415648692164779
2,10,1,0.8,5,5,FALSE,TRUE,15,100,0.493280538024027,0.292358913612923,0.417645701406359
2,10,1,0.8,0.1,5,FALSE,FALSE,15,100,0.55458710410957,0.351598639887646,0.436825289088764
2,10,1,0.8,0.1,5,FALSE,FALSE,15,1000,0.629605433206978,0.425754334303183,0.443906224770431
2,10,1,0.8,5,0.5,TRUE,FALSE,7,1000,0.583413437347592,0.390236226937965,0.449107883511148
2,10,1,0.8,5,0.5,TRUE,FALSE,7,100,0.650441320508056,0.450223801477703,0.469630488779672
