Data set,layers,position_range,velocity_range,omega,c1,c2,c1>c2,c1<=c2,c1==c2,vmax,pop_size,loss1,loss2,average,count,value,param
Cancer,2,10,1,0.8,0.9,0.1,TRUE,,FALSE,15,100,68.5714285714286,68.2920634920635,77.5673507731846,,,
Cancer,2,10,1,0.2,0.9,5,FALSE,,FALSE,7,100,32.8571428571429,33.9389591366992,77.5054558760619,,,
Cancer,2,10,1,0.5,0.5,0.5,FALSE,,TRUE,1,10,85.7142857142857,85.2385357473239,77.345723235007,,,
Cancer,2,10,1,0.2,0.5,0.9,FALSE,,FALSE,7,10,65.7142857142857,64.6992481203008,77.2242944498727,,,
Cancer,2,10,1,0.8,5,0.1,TRUE,,FALSE,1,10,62.8571428571429,48.5213032581454,77.2096031216089,,,
Cancer,2,10,1,0.2,0.5,0.5,FALSE,,TRUE,7,10,75.7142857142857,75.3711594527921,76.9642208285789,,,
Cancer,2,10,1,0.8,5,0.9,TRUE,,FALSE,15,1000,84.2857142857143,83.6424394319131,76.8114523971909,,,
Cancer,2,10,1,0.5,5,0.9,TRUE,,FALSE,7,10,62.8571428571429,54.6891534391535,76.520638113082,,,
Cancer,2,10,1,0.5,0.5,0.5,FALSE,,TRUE,15,100,95.7142857142857,95.755538579068,76.0526915051856,,,
Cancer,2,10,1,0.5,0.9,0.5,TRUE,,FALSE,15,10,90,90.0368683582737,75.9387812616026,,,
Cancer,2,10,1,0.2,0.1,0.5,FALSE,,FALSE,15,10,88.5714285714286,88.6501784176203,75.9041215603765,,,
Cancer,2,10,1,0.2,5,0.9,TRUE,,FALSE,7,10,85.7142857142857,85.2385357473239,75.6511377385977,,,
Cancer,2,10,1,0.8,0.5,0.1,TRUE,,FALSE,15,10,87.1428571428571,87.089037862336,75.597818915948,,,
Cancer,2,10,1,0.8,0.9,0.1,TRUE,,FALSE,15,10,74.2857142857143,74.7110953562567,75.2933303988866,,,
Cancer,2,10,1,0.2,0.5,0.5,FALSE,,TRUE,15,10,92.8571428571429,92.8834773987669,74.871363214555,,,
Cancer,2,10,1,0.5,0.1,0.5,FALSE,,FALSE,15,10,65.7142857142857,66.2814604750089,74.2751866179636,,,
Cancer,2,10,1,0.8,0.9,0.5,TRUE,,FALSE,7,1000,61.4285714285714,61.2671135870079,73.9263291957513,,,
Cancer,2,10,1,0.5,0.1,0.9,FALSE,,FALSE,1,10,88.5714285714286,88.7074829931973,73.2386086878431,,,
Cancer,2,10,1,0.2,0.1,0.9,FALSE,,FALSE,15,100,67.1428571428571,67.0154258886653,72.8321508815611,,,
Cancer,2,10,1,0.2,0.5,0.9,FALSE,,FALSE,15,10,78.5714285714286,77.6942355889724,72.6974687188782,,,
Cancer,2,10,1,0.8,0.1,5,FALSE,,FALSE,15,10,71.4285714285714,71.6153127917834,71.9530259044941,,,
Cancer,2,10,1,0.2,0.5,5,FALSE,,FALSE,7,10,85.7142857142857,85.9305538868196,71.56274672151,,,
Cancer,2,10,1,0.2,5,0.5,TRUE,,FALSE,15,10,65.7142857142857,54.6938775510204,71.3718068681106,,,
Cancer,2,10,1,0.5,0.1,0.1,FALSE,,TRUE,15,10,88.5714285714286,88.5714285714286,71.1424488436703,,,
Cancer,2,10,1,0.8,5,0.5,TRUE,,FALSE,1,1000,70,62.7286179343001,71.0130589801704,,,
Cancer,2,10,1,0.2,5,0.1,TRUE,,FALSE,7,10,67.1428571428571,57.5174188967292,70.9919389581599,,,
Cancer,2,10,1,0.8,0.5,0.1,TRUE,,FALSE,1,10,50,50.8056078677548,70.9278766152589,,,
Cancer,2,10,1,0.8,5,5,FALSE,,TRUE,1,100,85.7142857142857,85.2385357473239,70.7183851198652,,,
Cancer,2,10,1,0.2,5,5,FALSE,,TRUE,15,10,94.2857142857143,94.2857142857143,70.4527472527473,,,
Cancer,2,10,1,0.5,0.9,5,FALSE,,FALSE,1,100,85.7142857142857,84.7424684159378,69.8049406382156,,,
Cancer,2,10,1,0.8,0.1,0.5,FALSE,,FALSE,15,1000,32.8571428571429,24.1930786628249,68.9309701529654,,,
Cancer,2,10,1,0.2,0.1,0.9,FALSE,,FALSE,15,10,67.1428571428571,60.6012056479346,68.925311176496,,,
Cancer,2,10,1,0.2,5,5,FALSE,,TRUE,15,1000,62.8571428571429,48.5213032581454,68.7118125016757,,,
Cancer,2,10,1,0.8,0.5,0.5,FALSE,,TRUE,1,1000,87.1428571428571,87.266615737204,68.6878694061357,,,
Cancer,2,10,1,0.5,0.1,5,FALSE,,FALSE,7,1000,62.8571428571429,48.5213032581454,68.3377733090511,,,
Cancer,2,10,1,0.5,0.1,0.1,FALSE,,TRUE,7,10,74.2857142857143,71.3135780628041,68.1544119131038,,,
Cancer,2,10,1,0.5,5,5,FALSE,,TRUE,7,10,60,60.2614379084967,68.0733671075769,,,
Cancer,2,10,1,0.2,5,5,FALSE,,TRUE,7,10,88.5714285714286,88.7074829931973,67.9956268221575,,,
Cancer,2,10,1,0.8,0.1,0.5,FALSE,,FALSE,7,1000,37.1428571428571,20.1190476190476,67.940722600876,,,
Cancer,2,10,1,0.8,0.1,5,FALSE,,FALSE,1,1000,62.8571428571429,52.952380952381,67.8368910782704,,,
Cancer,2,10,1,0.2,0.1,5,FALSE,,FALSE,7,100,62.8571428571429,52.952380952381,67.7543133195307,,,
Cancer,2,10,1,0.8,0.9,0.9,FALSE,,TRUE,1,100,65.7142857142857,64.025974025974,66.7781821939857,,,
Cancer,2,10,1,0.5,0.9,0.1,TRUE,,FALSE,15,10,74.2857142857143,74.0571428571429,66.6166657818832,,,
Cancer,2,10,1,0.5,5,5,FALSE,,TRUE,15,100,91.4285714285714,91.3523809523809,65.6291236311935,,,
Cancer,2,10,1,0.5,0.1,5,FALSE,,FALSE,7,100,61.4285714285714,47.8381795195955,65.5703065239349,,,
Cancer,2,10,1,0.2,5,0.1,TRUE,,FALSE,1,10,87.1428571428571,86.9612020632429,65.415753149737,,,
Cancer,2,10,1,0.5,0.1,0.9,FALSE,,FALSE,7,10,62.8571428571429,48.5213032581454,65.3354786905593,,,
Cancer,2,10,1,0.5,0.5,5,FALSE,,FALSE,7,1000,62.8571428571429,48.5213032581454,65.3249064690712,,,
Cancer,2,10,1,0.8,0.1,5,FALSE,,FALSE,15,1000,52.8571428571429,52.6598054952318,65.2439313674421,,,
Cancer,2,10,1,0.5,0.5,5,FALSE,,FALSE,1,10,90,89.5906432748538,65.2293757401774,,,
Cancer,2,10,1,0.5,0.9,5,FALSE,,FALSE,7,100,61.4285714285714,55.1836734693878,65.0158316277404,,,
Cancer,2,10,1,0.8,5,0.1,TRUE,,FALSE,15,100,48.5714285714286,41.2887112887113,64.9292812450707,,,
Cancer,2,10,1,0.8,0.5,0.5,FALSE,,TRUE,15,1000,62.8571428571429,48.5213032581454,64.5382304968771,,,
Cancer,2,10,1,0.2,0.1,0.9,FALSE,,FALSE,7,10,77.1428571428572,77.1428571428572,64.2851901931805,,,
Cancer,2,10,1,0.8,0.5,0.9,FALSE,,FALSE,7,1000,75.7142857142857,76.1224913289657,64.1754161418987,,,
Cancer,2,10,1,0.8,5,0.5,TRUE,,FALSE,7,1000,57.1428571428571,57.1428571428571,64.0164076402923,,,
Cancer,2,10,1,0.8,0.9,0.1,TRUE,,FALSE,1,10,85.7142857142857,85.7142857142857,63.7035286535452,,,
Cancer,2,10,1,0.8,0.1,0.9,FALSE,,FALSE,7,100,62.8571428571429,48.5213032581454,63.667018953005,,,
Cancer,2,10,1,0.8,0.9,5,FALSE,,FALSE,7,1000,70,70.4833647206529,63.3507210239754,,,
Cancer,2,10,1,0.5,5,5,FALSE,,TRUE,7,1000,62.8571428571429,48.5213032581454,63.3292817203333,,,
Cancer,2,10,1,0.8,5,0.5,TRUE,,FALSE,15,100,48.5714285714286,48.9258028792913,63.3215769923974,,,
Cancer,2,10,1,0.8,0.1,0.9,FALSE,,FALSE,15,100,62.8571428571429,48.5213032581454,63.2786142679803,,,
Cancer,2,10,1,0.5,5,0.5,TRUE,,FALSE,7,10,50,43.5480373021037,62.7034908152175,,,
Cancer,2,10,1,0.5,0.1,5,FALSE,,FALSE,7,10,81.4285714285714,81.7233560090703,62.6069466515829,,,
Cancer,2,10,1,0.8,0.9,0.1,TRUE,,FALSE,7,10,70,69.2107069320522,62.3758855617054,,,
Cancer,2,10,1,0.5,0.5,5,FALSE,,FALSE,15,100,62.8571428571429,48.5213032581454,61.8435637610061,,,
Cancer,2,10,1,0.5,0.5,0.5,FALSE,,TRUE,15,10,40,28.0434782608696,61.7396304277405,,,
Cancer,2,10,1,0.2,0.9,5,FALSE,,FALSE,15,100,62.8571428571429,48.5213032581454,61.5611281346811,,,
Cancer,2,10,1,0.2,0.5,0.5,FALSE,,TRUE,1,10,62.8571428571429,48.5213032581454,61.4505948396576,,,
Cancer,2,10,1,0.8,5,0.9,TRUE,,FALSE,7,1000,62.8571428571429,48.5213032581454,61.1694323135971,,,
Cancer,2,10,1,0.5,0.9,5,FALSE,,FALSE,1,10,84.2857142857143,84.2199351650773,61.1247356811067,,,
Cancer,2,10,1,0.8,0.5,0.5,FALSE,,TRUE,1,10,77.1428571428572,76.6873706004141,60.9282848486975,,,
Cancer,2,10,1,0.2,0.5,0.1,TRUE,,FALSE,1,10,81.4285714285714,81.3508324678186,60.5323454820014,,,
Cancer,2,10,1,0.2,0.1,0.5,FALSE,,FALSE,7,10,70,69.8744216787839,59.9476142438052,,,
Cancer,2,10,1,0.5,0.9,5,FALSE,,FALSE,15,100,74.2857142857143,70.5494505494506,59.7444412473011,,,
Cancer,2,10,1,0.8,0.1,5,FALSE,,FALSE,1,100,40,26.0129509713229,59.4020087140778,,,
Cancer,2,10,1,0.8,0.9,5,FALSE,,FALSE,15,10,68.5714285714286,67.5247786441126,59.3362827833834,,,
Cancer,2,10,1,0.5,0.1,5,FALSE,,FALSE,15,1000,62.8571428571429,52.952380952381,59.2161766423227,,,
Cancer,2,10,1,0.2,5,0.9,TRUE,,FALSE,15,10,87.1428571428571,87.1902593177805,59.0481603569043,,,
Cancer,2,10,1,0.8,0.9,0.5,TRUE,,FALSE,15,1000,64.2857142857143,53.8232814094883,58.5567362385062,,,
Cancer,2,10,1,0.2,0.9,0.9,FALSE,,TRUE,7,10,65.7142857142857,56.5714285714286,58.5309765615934,,,
Cancer,2,10,1,0.8,0.5,0.9,FALSE,,FALSE,7,100,71.4285714285714,71.1951447245565,57.9223306862341,,,
Cancer,2,10,1,0.8,0.5,0.5,FALSE,,TRUE,7,100,64.2857142857143,53.8232814094883,57.5400912968971,,,
Cancer,2,10,1,0.5,0.5,0.5,FALSE,,TRUE,7,10,81.4285714285714,81.7233560090703,57.2472136621164,,,
Cancer,2,10,1,0.8,0.1,0.5,FALSE,,FALSE,15,100,38.5714285714286,25.3188221067425,57.1053080836491,,,
Cancer,2,10,1,0.2,0.9,5,FALSE,,FALSE,7,10,62.8571428571429,48.5213032581454,56.9884403036577,,,
Cancer,2,10,1,0.8,5,0.9,TRUE,,FALSE,7,10,40,26.0129509713229,56.8204048573763,,,
Cancer,2,10,1,0.8,0.1,5,FALSE,,FALSE,7,1000,60,57.6666666666667,56.6725720346865,,,
Cancer,2,10,1,0.5,0.5,5,FALSE,,FALSE,7,10,54.2857142857143,54.8299319727891,56.2546953424092,,,
Cancer,2,10,1,0.5,0.1,0.9,FALSE,,FALSE,7,100,67.1428571428571,60.6012056479346,56.1004652978415,,,
Cancer,2,10,1,0.8,0.5,0.1,TRUE,,FALSE,1,100,14.2857142857143,14.8459383753501,55.9252401525582,,,
Cancer,2,10,1,0.2,0.1,5,FALSE,,FALSE,15,100,18.5714285714286,16.6505494505495,55.7512221159912,,,
Cancer,2,10,1,0.8,0.9,0.9,FALSE,,TRUE,15,100,37.1428571428571,35.8902691511387,55.7437807861986,,,
Cancer,2,10,1,0.8,0.5,0.9,FALSE,,FALSE,15,100,74.2857142857143,72.5364431486881,55.5090616566606,,,
Cancer,2,10,1,0.5,0.9,0.9,FALSE,,TRUE,7,10,64.2857142857143,51.7020180736995,55.4996156548294,,,
Cancer,2,10,1,0.5,0.5,0.9,FALSE,,FALSE,15,10,65.7142857142857,59.5497066751229,55.4836925832895,,,
Cancer,2,10,1,0.8,0.5,5,FALSE,,FALSE,1,1000,80,78.6394557823129,55.3746673349063,,,
Cancer,2,10,1,0.8,0.9,0.5,TRUE,,FALSE,1,10,62.8571428571429,48.5213032581454,55.3247038854198,,,
Cancer,2,10,1,0.8,0.5,0.9,FALSE,,FALSE,15,1000,54.2857142857143,44.2328042328042,54.4494337696092,,,
Cancer,2,10,1,0.5,5,5,FALSE,,TRUE,7,100,61.4285714285714,47.8381795195955,54.0741386575992,,,
Cancer,2,10,1,0.5,0.9,0.9,FALSE,,TRUE,7,100,62.8571428571429,48.5213032581454,54.0432558834177,,,
Cancer,2,10,1,0.8,5,0.9,TRUE,,FALSE,1,10,62.8571428571429,48.5213032581454,53.959274999092,,,
Cancer,2,10,1,0.5,0.9,0.9,FALSE,,TRUE,15,10,84.2857142857143,84.0636914106302,53.9564177319279,,,
Cancer,2,10,1,0.8,0.9,0.5,TRUE,,FALSE,15,10,62.8571428571429,48.5213032581454,53.6838687628162,,,
Cancer,2,10,1,0.5,5,5,FALSE,,TRUE,15,1000,62.8571428571429,48.5213032581454,53.6723637410136,,,
Cancer,2,10,1,0.8,5,0.1,TRUE,,FALSE,15,10,60,49.3333333333333,53.6470770148419,,,
Cancer,2,10,1,0.8,0.5,5,FALSE,,FALSE,7,1000,60,58.030303030303,53.5703834579656,,,
Cancer,2,10,1,0.8,0.1,0.1,FALSE,,TRUE,15,10,62.8571428571429,48.5213032581454,53.504112128702,,,
Cancer,2,10,1,0.5,0.9,5,FALSE,,FALSE,7,1000,22.8571428571429,17.0179021987264,53.4059043801576,,,
Cancer,2,10,1,0.8,0.1,0.9,FALSE,,FALSE,1,1000,90,89.9581405595946,52.8294429689055,,,
Cancer,2,10,1,0.8,5,5,FALSE,,TRUE,1,1000,64.2857142857143,51.7020180736995,52.7898183087219,,,
Cancer,2,10,1,0.5,0.5,0.9,FALSE,,FALSE,7,10,60,47.1428571428571,52.7314604972781,,,
Cancer,2,10,1,0.8,0.1,5,FALSE,,FALSE,7,10,62.8571428571429,58.5640572018281,52.5428685427528,,,
Cancer,2,10,1,0.8,0.5,0.9,FALSE,,FALSE,15,10,62.8571428571429,48.5213032581454,52.4793951945536,,,
Cancer,2,10,1,0.8,0.9,5,FALSE,,FALSE,7,100,61.4285714285714,47.8381795195955,52.3817980147338,,,
Cancer,2,10,1,0.5,0.9,0.5,TRUE,,FALSE,7,10,51.4285714285714,50.4606625258799,52.1860488238528,,,
Cancer,2,10,1,0.8,0.9,0.5,TRUE,,FALSE,7,100,37.1428571428571,20.1190476190476,52.1801546801547,,,
Cancer,2,10,1,0.2,0.9,5,FALSE,,FALSE,15,10,37.1428571428571,20.1190476190476,52.1477678184995,,,
Cancer,2,10,1,0.5,0.9,5,FALSE,,FALSE,15,10,62.8571428571429,48.5213032581454,51.9122665420614,,,
Cancer,2,10,1,0.5,0.1,0.9,FALSE,,FALSE,15,10,52.8571428571429,47.8655462184874,51.7869446429918,,,
Cancer,2,10,1,0.8,0.9,5,FALSE,,FALSE,15,100,48.5714285714286,49.4285714285714,51.6519274376417,,,
Cancer,2,10,1,0.2,0.5,5,FALSE,,FALSE,15,10,62.8571428571429,48.5213032581454,51.6343218906937,,,
Cancer,2,10,1,0.2,0.1,5,FALSE,,FALSE,15,10,62.8571428571429,48.5213032581454,51.539595734608,,,
Cancer,2,10,1,0.2,0.9,0.5,TRUE,,FALSE,7,10,62.8571428571429,48.5213032581454,51.539595734608,,,
Cancer,2,10,1,0.5,0.1,5,FALSE,,FALSE,15,10,62.8571428571429,48.5213032581454,51.539595734608,,,
Cancer,2,10,1,0.8,0.5,5,FALSE,,FALSE,15,10,62.8571428571429,48.5213032581454,51.539595734608,,,
Cancer,2,10,1,0.8,0.9,5,FALSE,,FALSE,1,10,62.8571428571429,48.5213032581454,51.539595734608,,,
Cancer,2,10,1,0.8,5,0.9,TRUE,,FALSE,15,10,62.8571428571429,48.5213032581454,51.539595734608,,,
Cancer,2,10,1,0.8,5,0.5,TRUE,,FALSE,7,100,61.4285714285714,47.8381795195955,51.4469291412736,,,
Cancer,2,10,1,0.8,0.5,0.5,FALSE,,TRUE,7,1000,37.1428571428571,20.1190476190476,51.2924577762798,,,
Cancer,2,10,1,0.5,0.1,5,FALSE,,FALSE,15,100,35.7142857142857,36.5714285714286,51.1413478841354,,,
Cancer,2,10,1,0.5,0.5,5,FALSE,,FALSE,7,100,62.8571428571429,48.5213032581454,51.0789795000321,,,
Cancer,2,10,1,0.8,0.5,0.1,TRUE,,FALSE,7,10,62.8571428571429,48.5213032581454,50.7604291408595,,,
Cancer,2,10,1,0.8,0.9,0.9,FALSE,,TRUE,15,1000,48.5714285714286,41.2887112887113,50.0067826992632,,,
Cancer,2,10,1,0.8,5,5,FALSE,,TRUE,7,1000,71.4285714285714,71.1951447245565,49.521188592396,,,
Cancer,2,10,1,0.8,5,0.5,TRUE,,FALSE,15,10,80,80.3027754415475,49.3897435233983,,,
Cancer,2,10,1,0.5,0.9,5,FALSE,,FALSE,15,1000,74.2857142857143,71.9714285714286,48.8517819973663,,,
Cancer,2,10,1,0.8,0.5,5,FALSE,,FALSE,15,1000,62.8571428571429,48.5213032581454,48.5211831121211,,,
Cancer,2,10,1,0.8,0.5,0.5,FALSE,,TRUE,15,100,61.4285714285714,47.8381795195955,48.4771928415516,,,
Cancer,2,10,1,0.8,0.5,5,FALSE,,FALSE,1,100,61.4285714285714,62.0768979930632,48.2367211901724,,,
Cancer,2,10,1,0.8,0.1,0.5,FALSE,,FALSE,1,10,37.1428571428571,20.1190476190476,48.2264263328407,,,
Cancer,2,10,1,0.5,5,5,FALSE,,TRUE,15,10,50,43.505641563894,47.5157254525903,,,
Cancer,2,10,1,0.8,0.1,0.9,FALSE,,FALSE,7,10,75.7142857142857,75.9377281888016,47.0931143652113,,,
Cancer,2,10,1,0.8,5,0.5,TRUE,,FALSE,7,10,51.4285714285714,50.4606625258799,46.3620954341502,,,
Cancer,2,10,1,0.8,0.5,0.9,FALSE,,FALSE,1,100,62.8571428571429,48.5213032581454,45.5176739981649,,,
Cancer,2,10,1,0.8,0.1,0.1,FALSE,,TRUE,1,10,95.7142857142857,95.696345954112,44.7789844736917,,,
Cancer,2,10,1,0.8,0.9,0.5,TRUE,,FALSE,15,100,65.7142857142857,58.1746031746032,44.2528401984245,,,
Cancer,2,10,1,0.8,0.1,0.9,FALSE,,FALSE,1,10,60,47.1428571428571,43.7261552563204,,,
Cancer,2,10,1,0.5,5,0.9,TRUE,,FALSE,1,10,37.1428571428571,20.1190476190476,43.6565469860401,,,
Cancer,2,10,1,0.8,0.9,5,FALSE,,FALSE,1,100,38.5714285714286,23.12447786132,43.0739872689995,,,
Cancer,2,10,1,0.5,0.5,5,FALSE,,FALSE,15,1000,37.1428571428571,20.1190476190476,42.9031531945564,,,
Cancer,2,10,1,0.8,0.1,5,FALSE,,FALSE,1,10,62.8571428571429,48.5213032581454,42.6687391593017,,,
Cancer,2,10,1,0.8,0.1,0.1,FALSE,,TRUE,15,100,37.1428571428571,20.1190476190476,42.2190626137995,,,
Cancer,2,10,1,0.8,0.9,0.9,FALSE,,TRUE,7,100,62.8571428571429,48.5213032581454,42.104983752581,,,
Cancer,2,10,1,0.8,0.9,5,FALSE,,FALSE,7,10,37.1428571428571,20.1190476190476,41.8972143678414,,,
Cancer,2,10,1,0.8,0.1,0.9,FALSE,,FALSE,15,10,50,41.9047619047619,41.7124463393807,,,
Cancer,2,10,1,0.8,0.9,0.5,TRUE,,FALSE,1,100,37.1428571428571,20.1190476190476,41.182725147919,,,
Cancer,2,10,1,0.8,5,0.9,TRUE,,FALSE,7,100,37.1428571428571,20.1190476190476,41.1416361416361,,,
Cancer,2,10,1,0.8,0.1,0.5,FALSE,,FALSE,7,100,34.2857142857143,21.1904761904762,40.741856452726,,,
Cancer,2,10,1,0.8,5,0.9,TRUE,,FALSE,15,100,41.4285714285714,28.7923652645684,40.0407074879636,,,
Cancer,2,10,1,0.5,5,0.9,TRUE,,FALSE,15,10,38.5714285714286,29.0573757592925,40.0115188587973,,,
Cancer,2,10,1,0.8,0.1,5,FALSE,,FALSE,7,100,62.8571428571429,48.5213032581454,39.9482187918721,,,
Cancer,2,10,1,0.8,0.1,0.1,FALSE,,TRUE,7,10,62.8571428571429,50.9183673469388,39.5012510676733,,,
Cancer,2,10,1,0.8,0.5,5,FALSE,,FALSE,1,10,37.1428571428571,20.1190476190476,39.3952518952519,,,
Cancer,2,10,1,0.8,0.5,0.5,FALSE,,TRUE,7,10,58.5714285714286,55.8060562580337,39.2703224745711,,,
Cancer,2,10,1,0.8,5,5,FALSE,,TRUE,7,100,62.8571428571429,48.5213032581454,39.1558803000451,,,
Cancer,2,10,1,0.8,0.5,0.5,FALSE,,TRUE,15,10,40,26.0129509713229,39.1142360568818,,,
Cancer,2,10,1,0.8,0.9,0.9,FALSE,,TRUE,15,10,37.1428571428571,22.4897581604335,38.909300323335,,,
Cancer,2,10,1,0.8,5,0.9,TRUE,,FALSE,1,100,81.4285714285714,79.5285242809995,38.5783468572421,,,
Cancer,2,10,1,0.8,0.5,5,FALSE,,FALSE,15,100,37.1428571428571,20.1190476190476,38.4760743470415,,,
Cancer,2,10,1,0.8,0.5,0.9,FALSE,,FALSE,7,10,41.4285714285714,42.2095238095238,38.0538204234387,,,
Cancer,2,10,1,0.8,0.9,0.9,FALSE,,TRUE,7,10,37.1428571428571,32.3849573471104,36.4468747733701,,,
Cancer,2,10,1,0.8,5,5,FALSE,,TRUE,15,1000,37.1428571428571,20.1190476190476,36.1547040311329,,,
Cancer,2,10,1,0.8,0.1,0.5,FALSE,,FALSE,15,10,58.5714285714286,57.5941391941392,36.0131611078979,,,
Cancer,2,10,1,0.8,5,0.5,TRUE,,FALSE,1,10,62.8571428571429,48.5213032581454,34.640390356813,,,
Cancer,2,10,1,0.8,0.5,5,FALSE,,FALSE,7,10,41.4285714285714,28.7923652645684,34.2359572892653,,,
Cancer,2,10,1,0.8,0.9,5,FALSE,,FALSE,1,1000,37.1428571428571,20.1190476190476,33.915812027541,,,
Cancer,2,10,1,0.8,0.9,0.9,FALSE,,TRUE,1,10,62.8571428571429,48.5213032581454,33.5527351544796,,,
Cancer,2,10,1,0.8,5,5,FALSE,,TRUE,7,10,41.4285714285714,28.7923652645684,32.7338675479102,,,
Cancer,2,10,1,0.8,0.5,5,FALSE,,FALSE,7,100,62.8571428571429,48.5213032581454,32.4553351571662,,,
Cancer,2,10,1,0.5,0.9,5,FALSE,,FALSE,7,10,37.1428571428571,20.1190476190476,31.5676550132393,,,
Cancer,2,10,1,0.8,5,5,FALSE,,TRUE,15,10,37.1428571428571,20.1190476190476,31.5676550132393,,,
Cancer,2,10,1,0.8,5,5,FALSE,,TRUE,15,100,35.7142857142857,19.5488721804511,31.3775965337071,,,
Cancer,2,10,1,0.8,0.1,5,FALSE,,FALSE,15,100,32.8571428571429,18.3717357910906,30.3993441005325,,,
Cancer,2,10,1,0.8,0.1,0.9,FALSE,,FALSE,1,100,37.1428571428571,20.1190476190476,28.4868875086266,,,
Cancer,2,10,1,0.5,0.5,5,FALSE,,FALSE,15,10,62.8571428571429,48.5213032581454,28.0441906705517,,,
Cancer,2,10,1,0.8,0.9,0.5,TRUE,,FALSE,7,10,34.2857142857143,18.9665653495441,27.6410107074929,,,
Cancer,2,10,1,0.5,5,0.5,TRUE,,FALSE,15,10,62.8571428571429,48.5213032581454,27.274596748281,,,
Cancer,2,10,1,0.8,0.1,0.5,FALSE,,FALSE,7,10,62.8571428571429,48.5213032581454,27.0955165692008,,,
Cancer,2,10,1,0.8,0.9,5,FALSE,,FALSE,15,1000,31.4285714285714,30.0621118012422,25.930526800092,,,
Cancer,2,10,1,0.8,5,5,FALSE,,TRUE,1,10,37.1428571428571,20.1190476190476,21.7563214169248,,,
