Data set,layers,position_range,velocity_range,omega,c1,c2,C1 > c2,c1<=c2,c1=c2,vmax,pop_size,loss1,loss2,average,,,
forestfires,2,10,1,0.2,0.1,0.5,,,,7,100,0.202347458190207,0.055644438457024,0.040597781999721,,,
forestfires,2,10,1,0.5,0.5,0.1,,,,1,10,0.181243467710165,0.047445692144496,0.040639460456055,,,
forestfires,2,10,1,0.5,0.1,0.5,,,,15,100,0.171333741665081,0.0440023191485,0.040672505560206,,,
forestfires,2,10,1,0.2,0.5,0.5,,,,7,100,0.190202075253473,0.050968078690016,0.040695159500567,,,
forestfires,2,10,1,0.2,0.9,0.5,,,,7,100,0.182350031243968,0.049946805768143,0.040763362931573,,,
forestfires,2,10,1,0.2,5,0.5,,,,1,10,0.173173963948045,0.047473665183271,0.040843268974386,,,
forestfires,2,10,1,0.5,0.1,0.1,,,,15,100,0.16921880675767,0.049731588092014,0.040868741170781,,,
forestfires,2,10,1,0.2,0.9,0.1,,,,1,10,0.189285613154105,0.049224213236902,0.040872901507159,,,
forestfires,2,10,1,0.5,0.5,0.1,,,,7,100,0.194633864022062,0.052350892642834,0.040955325802872,,,
forestfires,2,10,1,0.2,5,0.5,,,,1,100,0.193355771760927,0.053881187504034,0.041083487047962,,,
forestfires,2,10,1,0.2,0.5,0.9,,,,1,10,0.181545014414946,0.04814856780187,0.041153954364466,,,
forestfires,2,10,1,0.2,0.9,0.5,,,,1,10,0.160199801664959,0.050442588212327,0.041815895804492,,,
forestfires,2,10,1,0.2,5,0.1,,,,1,10,0.183712057649288,0.046760578768631,0.041828283614092,,,
forestfires,2,10,1,0.2,0.9,0.9,,,,1,10,0.192715046405368,0.052235088219085,0.04195617385557,,,
forestfires,2,10,1,0.2,5,0.9,,,,7,100,0.17376122345729,0.056588602006735,0.041976026987188,,,
forestfires,2,10,1,0.5,0.1,0.1,,,,7,100,0.192374264124124,0.050269440884096,0.042063010858572,,,
forestfires,2,10,1,0.2,0.5,0.1,,,,1,10,0.181253993846907,0.050670406200063,0.042126096416077,,,
forestfires,2,10,1,0.5,0.1,0.5,,,,1,100,0.187001930080106,0.046097265140676,0.042156858595165,,,
forestfires,2,10,1,0.2,0.1,0.9,,,,15,10,0.177696534248951,0.05432134922608,0.042157321546423,,,
forestfires,2,10,1,0.2,5,0.9,,,,1,10,0.176740526719979,0.050236094603696,0.042266289802127,,,
forestfires,2,10,1,0.2,0.5,0.1,,,,15,10,0.178610011309496,0.046797174887266,0.042302934988566,,,
forestfires,2,10,1,0.2,5,0.9,,,,7,1000,0.149535056019225,0.036958387854083,0.042310980509347,,,
forestfires,2,10,1,0.2,0.9,0.5,,,,7,10,0.178443773928279,0.053293433932455,0.042409214885649,,,
forestfires,2,10,1,0.8,5,0.1,,,,1,1000,0.143228768075167,0.042935180087455,0.042426630306214,,,
forestfires,2,10,1,0.5,0.9,0.1,,,,1,10,0.187134049717297,0.047444817116167,0.042851701210549,,,
forestfires,2,10,1,0.2,5,0.1,,,,15,10,0.192998199096196,0.051986813123006,0.043122672477608,,,
forestfires,2,10,1,0.5,5,0.1,,,,15,10,0.172625422845829,0.053741850229992,0.043465717997645,,,
forestfires,2,10,1,0.5,0.5,0.1,,,,15,10,0.186370163118461,0.058376640225529,0.04352729002485,,,
forestfires,2,10,1,0.2,0.5,0.5,,,,1,10,0.20268953037327,0.05869636154847,0.043550307162149,,,
forestfires,2,10,1,0.5,0.5,0.5,,,,1,10,0.192806727034129,0.053654213363911,0.043560949377475,,,
forestfires,2,10,1,0.2,0.5,0.1,,,,7,10,0.193908780849451,0.052898996830878,0.044379266949116,,,
forestfires,2,10,1,0.5,0.9,0.9,,,,1,10,0.197088653015803,0.05958316062538,0.044416530210673,,,
forestfires,2,10,1,0.5,0.9,0.1,,,,7,10,0.190980914249407,0.052367258333025,0.044466628953751,,,
forestfires,2,10,1,0.2,0.9,0.1,,,,15,10,0.2020159749762,0.059078239378658,0.044477619906001,,,
forestfires,2,10,1,0.2,0.1,0.1,,,,7,10,0.18258361596245,0.054291820232748,0.044704831084638,,,
forestfires,2,10,1,0.5,0.5,0.9,,,,1,100,0.180621768915805,0.053390472389066,0.044718184563829,,,
forestfires,2,10,1,0.8,0.1,0.1,,,,7,1000,0.153640209748931,0.038078190098082,0.044746949320463,,,
forestfires,2,10,1,0.2,0.9,0.1,,,,7,10,0.195162734254271,0.054863900095217,0.045077152977368,,,
forestfires,2,10,1,0.2,0.9,5,,,,1,10,0.199876839936634,0.05342717945596,0.045170995313054,,,
forestfires,2,10,1,0.2,0.9,0.9,,,,7,10,0.186928497077464,0.04960857744348,0.045213580848721,,,
forestfires,2,10,1,0.2,0.1,0.1,,,,1,10,0.196779805794385,0.054763154529965,0.045391433005299,,,
forestfires,2,10,1,0.5,5,0.1,,,,1,10,0.178450250629167,0.063162151238102,0.045622781985197,,,
forestfires,2,10,1,0.5,0.1,0.9,,,,15,1000,0.185789161110146,0.087036060933622,0.045862531318483,,,
forestfires,2,10,1,0.5,0.5,0.9,,,,1,10,0.169873173566006,0.049066038159615,0.046067504264611,,,
forestfires,2,10,1,0.2,0.1,0.5,,,,1,10,0.195925952425655,0.059222077106951,0.046203083554869,,,
forestfires,2,10,1,0.2,5,0.1,,,,7,10,0.195803224168313,0.055670210109077,0.046572573238803,,,
forestfires,2,10,1,0.5,5,0.1,,,,7,100,0.182208259862305,0.067145820105091,0.046701839841939,,,
forestfires,2,10,1,0.2,0.1,0.1,,,,15,10,0.205162622766819,0.059768778072539,0.046739739519032,,,
forestfires,2,10,1,0.5,0.5,5,,,,1,100,0.193509265303128,0.057571425266498,0.047051097966461,,,
forestfires,2,10,1,0.2,0.9,0.5,,,,15,10,0.14831373969716,0.050236816550491,0.047077524754625,,,
forestfires,2,10,1,0.2,0.5,5,,,,1,10,0.165792549370213,0.043242640823039,0.047348951013671,,,
forestfires,2,10,1,0.5,5,0.9,,,,7,1000,0.087027420833997,0.017627987807244,0.047415534124398,,,
forestfires,2,10,1,0.5,0.9,0.1,,,,7,100,0.192748278925793,0.051351959806838,0.04824811660432,,,
forestfires,2,10,1,0.2,0.5,0.9,,,,15,1000,0.249928838887502,0.080721375926551,0.048339015950172,,,
forestfires,2,10,1,0.2,0.1,0.5,,,,7,10,0.193720922267875,0.05661043178713,0.048709845259469,,,
forestfires,2,10,1,0.5,0.1,0.1,,,,15,10,0.180250840454506,0.068039563085922,0.048863857404003,,,
forestfires,2,10,1,0.5,0.9,0.1,,,,15,10,0.193364730056647,0.057355749571371,0.049135751612693,,,
forestfires,2,10,1,0.5,5,0.9,,,,7,100,0.199015898684424,0.062005637955103,0.049206987001719,,,
forestfires,2,10,1,0.2,0.9,5,,,,1,100,0.154903520599908,0.038823905464472,0.049525382944771,,,
forestfires,2,10,1,0.5,0.5,0.5,,,,15,1000,0.184520443008603,0.084683319308453,0.049601203524109,,,
forestfires,2,10,1,0.2,0.1,0.5,,,,15,100,0.177658728916388,0.041099742797455,0.050078804698899,,,
forestfires,2,10,1,0.5,5,0.1,,,,7,10,0.192477689562537,0.056013576731637,0.050122342609938,,,
forestfires,2,10,1,0.2,5,5,,,,15,1000,0.218487825326239,0.079923645298964,0.05092296245644,,,
forestfires,2,10,1,0.5,5,5,,,,1,100,0.194892367283647,0.058907594011903,0.051197028174206,,,
forestfires,2,10,1,0.2,0.1,5,,,,7,100,0.177527621422998,0.044881685218215,0.051534665269367,,,
forestfires,2,10,1,0.5,0.9,0.9,,,,15,100,0.167985823782553,0.043355988471903,0.051675260489435,,,
forestfires,2,10,1,0.2,0.5,0.5,,,,7,10,0.210494569809122,0.066652112881625,0.051751902204111,,,
forestfires,2,10,1,0.2,0.9,0.9,,,,15,100,0.215824408956453,0.081982392554046,0.051979241714665,,,
forestfires,2,10,1,0.2,0.9,0.9,,,,15,10,0.165188096083106,0.058844643337095,0.052862316153565,,,
forestfires,2,10,1,0.5,5,0.5,,,,1,10,0.193975472433468,0.050951172540699,0.052897454210277,,,
forestfires,2,10,1,0.2,0.1,0.5,,,,15,10,0.192300224742471,0.051188183662719,0.05316245498876,,,
forestfires,2,10,1,0.5,5,0.5,,,,7,1000,0.232327662114277,0.113996000923163,0.053501563623813,,,
forestfires,2,10,1,0.5,0.5,0.1,,,,1,100,0.194923697324851,0.054970825842709,0.053513131015348,,,
forestfires,2,10,1,0.5,0.1,0.1,,,,7,10,0.191023139617551,0.066214197920325,0.053641181772692,,,
forestfires,2,10,1,0.8,0.5,0.1,,,,1,100,0.184549333223577,0.086390494301771,0.053687377435044,,,
forestfires,2,10,1,0.2,0.5,0.9,,,,15,10,0.194097007570326,0.053384640269907,0.053761828308675,,,
forestfires,2,10,1,0.2,5,0.9,,,,15,10,0.18260388862207,0.080498503113753,0.055264310839541,,,
forestfires,2,10,1,0.5,0.9,0.5,,,,7,10,0.183500805159909,0.052156366762657,0.055373051789903,,,
forestfires,2,10,1,0.8,0.1,0.1,,,,1,1000,0.136073374079619,0.028191362920271,0.055804932510208,,,
forestfires,2,10,1,0.5,5,0.5,,,,7,100,0.217182014528468,0.101342251734419,0.0562605469728,,,
forestfires,2,10,1,0.2,5,0.5,,,,15,10,0.235206124634399,0.091995001826806,0.056465912446325,,,
forestfires,2,10,1,0.2,5,0.5,,,,7,10,0.216993657750343,0.075250015111593,0.056544172747973,,,
forestfires,2,10,1,0.5,0.5,0.5,,,,7,100,0.222953944605335,0.066344683427605,0.057270280050136,,,
forestfires,2,10,1,0.5,5,0.5,,,,15,100,0.185831076939548,0.085986309767828,0.057612609845093,,,
forestfires,2,10,1,0.8,0.5,0.1,,,,7,1000,0.185043509382492,0.086528656829636,0.057788964374144,,,
forestfires,2,10,1,0.5,0.1,0.1,,,,1,10,0.169438390583619,0.046451163405096,0.057876583780514,,,
forestfires,2,10,1,0.2,5,5,,,,15,100,0.206411532341623,0.083144503270835,0.058061966962914,,,
forestfires,2,10,1,0.8,0.1,0.1,,,,15,100,0.184628469896169,0.084316635791307,0.058323193475882,,,
forestfires,2,10,1,0.5,0.9,0.5,,,,15,100,0.182527022871587,0.074690122438055,0.058404792991068,,,
forestfires,2,10,1,0.5,0.5,5,,,,1,10,0.183426191115957,0.084272217618659,0.05906810866256,,,
forestfires,2,10,1,0.5,0.1,0.5,,,,7,100,0.266097586661634,0.111447869987633,0.059572164415061,,,
forestfires,2,10,1,0.2,0.9,0.9,,,,7,100,0.18632048976179,0.077431975463015,0.059630142607797,,,
forestfires,2,10,1,0.2,0.1,0.9,,,,7,10,0.18291501845987,0.069972642947093,0.059889282845572,,,
forestfires,2,10,1,0.8,5,0.5,,,,1,100,0.182078878219639,0.071118086384522,0.060155857841872,,,
forestfires,2,10,1,0.8,0.9,0.1,,,,15,1000,0.197974974606437,0.073141271877775,0.060995605621147,,,
forestfires,2,10,1,0.5,0.1,0.9,,,,7,10,0.182033561865539,0.07423314094861,0.061141573892606,,,
forestfires,2,10,1,0.5,0.1,0.9,,,,1,10,0.216230930057765,0.068307165624808,0.061212387446628,,,
forestfires,2,10,1,0.8,0.9,0.1,,,,1,100,0.185821534810641,0.085884469817736,0.061290977302453,,,
forestfires,2,10,1,0.5,0.9,0.5,,,,15,10,0.184976652908324,0.086979009996631,0.061809741939302,,,
forestfires,2,10,1,0.2,5,5,,,,7,1000,0.17465270747858,0.077563492575413,0.061851124226367,,,
forestfires,2,10,1,0.5,0.5,0.5,,,,15,10,0.200553778678201,0.079325427712522,0.062670818864728,,,
forestfires,2,10,1,0.2,0.1,5,,,,15,100,0.189928677833404,0.076266471037254,0.063671363474764,,,
forestfires,2,10,1,0.8,0.1,0.5,,,,7,1000,0.183585913143137,0.080955535692114,0.064188235345075,,,
forestfires,2,10,1,0.2,0.1,5,,,,7,1000,0.199681154329239,0.101072269697855,0.065101362406807,,,
forestfires,2,10,1,0.2,0.5,0.5,,,,15,10,0.177954903046007,0.080549348514334,0.065295269204885,,,
forestfires,2,10,1,0.5,0.1,0.5,,,,15,10,0.184779119459337,0.087031323720359,0.067482727216509,,,
forestfires,2,10,1,0.8,0.9,0.5,,,,1,100,0.182692145950317,0.082846715986047,0.068427486625262,,,
forestfires,2,10,1,0.8,5,0.1,,,,1,10,0.184933293027552,0.085989405740462,0.069019470047566,,,
forestfires,2,10,1,0.2,0.5,5,,,,15,10,0.183523812042139,0.08523281252132,0.069692112145357,,,
forestfires,2,10,1,0.5,0.1,0.5,,,,7,10,0.184526182983395,0.085674195848751,0.069991050227653,,,
forestfires,2,10,1,0.5,5,0.5,,,,15,10,0.207101034369201,0.090807808743584,0.07002654740208,,,
forestfires,2,10,1,0.8,0.9,0.9,,,,1,10,0.18427195302806,0.086509336224707,0.070332010220434,,,
forestfires,2,10,1,0.2,0.9,5,,,,7,100,0.225110098553077,0.119738305061663,0.070642778985296,,,
forestfires,2,10,1,0.8,0.5,0.9,,,,7,10,0.184843355470994,0.087067210386897,0.071005608987733,,,
forestfires,2,10,1,0.8,0.1,0.9,,,,7,10,0.184723885160046,0.086604868685136,0.071056958335068,,,
forestfires,2,10,1,0.8,5,5,,,,1,10,0.184826312877137,0.087020732845263,0.071070967240814,,,
forestfires,2,10,1,0.8,0.9,0.9,,,,15,10,0.184843355438022,0.08706721038694,0.071125055417039,,,
forestfires,2,10,1,0.8,0.9,5,,,,15,10,0.184843355438022,0.08706721038694,0.071125068371362,,,
forestfires,2,10,1,0.8,0.1,0.1,,,,15,10,0.184843355437991,0.087067210386926,0.071610395629021,,,
forestfires,2,10,1,0.5,0.1,5,,,,15,100,0.185088176909502,0.08706993799009,0.071850492730173,,,
forestfires,2,10,1,0.8,0.9,0.1,,,,7,1000,0.143226456032954,0.029047144662514,0.072017670925161,,,
forestfires,2,10,1,0.5,5,0.9,,,,15,1000,0.332683142723151,0.140439682110605,0.072194658602448,,,
forestfires,2,10,1,0.5,0.9,0.9,,,,7,10,0.195321449069489,0.093131302659625,0.072535912847329,,,
forestfires,2,10,1,0.8,0.1,5,,,,7,100,0.184843355438022,0.08706721038694,0.072703449637423,,,
forestfires,2,10,1,0.5,0.1,0.5,,,,1,10,0.317030044397971,0.134627530359117,0.072827673102353,,,
forestfires,2,10,1,0.8,0.9,0.1,,,,7,10,0.203656733973843,0.093229629996629,0.07314513808487,,,
forestfires,2,10,1,0.5,5,0.9,,,,15,10,0.29740747478381,0.115878867738921,0.075072238698917,,,
forestfires,2,10,1,0.2,5,5,,,,7,10,0.185084626655435,0.083961320353737,0.075400904525706,,,
forestfires,2,10,1,0.5,0.9,0.5,,,,1,10,0.258646291743227,0.112560421546107,0.075716067031236,,,
forestfires,2,10,1,0.5,0.1,5,,,,1,1000,0.309485579531731,0.129166500944203,0.076393682953199,,,
forestfires,2,10,1,0.8,0.9,0.5,,,,15,10,0.199953230458494,0.098947344666165,0.076958485530497,,,
forestfires,2,10,1,0.8,5,0.9,,,,15,1000,0.184843359662053,0.087067205016729,0.076974647697093,,,
forestfires,2,10,1,0.5,5,0.9,,,,1,1000,0.172719018963308,0.063144317309364,0.077189726804916,,,
forestfires,2,10,1,0.5,0.1,5,,,,7,10,0.184843355529724,0.087067210275362,0.07721853424692,,,
forestfires,2,10,1,0.5,5,0.5,,,,7,10,0.185132044317435,0.085768340205606,0.077417644016253,,,
forestfires,2,10,1,0.5,0.5,5,,,,1,1000,0.325282352649049,0.158219355822253,0.077653511242108,,,
forestfires,2,10,1,0.5,5,5,,,,7,100,0.184843355436916,0.087067210385203,0.07812102613015,,,
forestfires,2,10,1,0.8,5,0.9,,,,7,10,0.184843355415055,0.087067210366961,0.078168074018841,,,
forestfires,2,10,1,0.5,5,0.9,,,,1,10,0.232072722130632,0.082381641708099,0.079126935146849,,,
forestfires,2,10,1,0.5,0.9,0.5,,,,1,100,0.340429755073299,0.163130144400949,0.079228311273963,,,
forestfires,2,10,1,0.8,0.5,0.9,,,,1,10,0.184851375861585,0.087063184813732,0.080563459824325,,,
forestfires,2,10,1,0.5,0.1,0.9,,,,7,1000,0.30857064189075,0.192118940139061,0.082628331072436,,,
forestfires,2,10,1,0.5,0.5,0.5,,,,7,10,0.166725886083527,0.042495798196757,0.083357864178986,,,
forestfires,2,10,1,0.5,0.5,0.1,,,,7,10,0.17703212401748,0.050145966556183,0.083370292524519,,,
forestfires,2,10,1,0.8,0.5,0.9,,,,7,1000,0.227455524589473,0.128182508299724,0.085168289358028,,,
forestfires,2,10,1,0.5,0.1,0.1,,,,1,1000,0.191252481000494,0.052397227357053,0.085788509305297,,,
forestfires,2,10,1,0.8,0.9,0.9,,,,7,100,0.194285007520216,0.090660680895256,0.086330705111027,,,
forestfires,2,10,1,0.8,5,0.9,,,,7,100,0.18484320056184,0.087067062390553,0.087765017141553,,,
forestfires,2,10,1,0.8,0.1,0.1,,,,1,10,0.177708495381548,0.067221061654518,0.088015128316955,,,
forestfires,2,10,1,0.8,5,5,,,,15,100,0.184111853591996,0.083117976033037,0.088096009135876,,,
forestfires,2,10,1,0.8,0.1,0.5,,,,1,1000,0.266455519100345,0.141241510270511,0.089044545672588,,,
forestfires,2,10,1,0.8,0.1,0.1,,,,7,10,0.330998080601764,0.141142774548879,0.089092149819078,,,
forestfires,2,10,1,0.8,5,0.5,,,,1,10,0.182544274135826,0.084938278670078,0.089158680422679,,,
forestfires,2,10,1,0.5,5,5,,,,1,10,0.207878398823214,0.06669144820461,0.089321045963431,,,
forestfires,2,10,1,0.2,5,5,,,,15,10,0.236313025717051,0.133020856189458,0.090111048603915,,,
forestfires,2,10,1,0.5,0.1,5,,,,1,10,0.189421500421998,0.060341012361499,0.092190051524723,,,
forestfires,2,10,1,0.2,5,0.9,,,,7,10,0.307545555423865,0.180183355394313,0.092581866673772,,,
forestfires,2,10,1,0.5,0.9,5,,,,1,1000,0.133855408562785,0.030229985336268,0.095476933983979,,,
forestfires,2,10,1,0.2,0.9,5,,,,7,1000,0.33552637428097,0.191384357668541,0.09647524584811,,,
forestfires,2,10,1,0.8,0.5,0.9,,,,1,1000,0.338060434246665,0.176227154640613,0.099844421707306,,,
forestfires,2,10,1,0.2,5,5,,,,7,100,0.139283195661156,0.044940633411308,0.099884212337344,,,
forestfires,2,10,1,0.8,0.1,0.9,,,,7,100,0.279407105354703,0.168008725509012,0.099896583131731,,,
forestfires,2,10,1,0.5,0.5,5,,,,15,1000,0.183813897719482,0.086823076715741,0.10117708472878,,,
forestfires,2,10,1,0.8,5,0.9,,,,1,10,0.184842842128116,0.087064991889888,0.1016764845017,,,
forestfires,2,10,1,0.8,0.5,0.5,,,,7,10,0.182925361934323,0.084817840229674,0.106571117015961,,,
forestfires,2,10,1,0.8,5,5,,,,15,10,0.272617817319145,0.174841670447554,0.107152015129482,,,
forestfires,2,10,1,0.8,0.9,0.1,,,,15,10,0.259725359251792,0.147775030345985,0.107203193459637,,,
forestfires,2,10,1,0.5,0.5,0.5,,,,15,100,0.181558667738218,0.084089429132806,0.108108565323228,,,
forestfires,2,10,1,0.8,0.5,5,,,,1,10,0.185069583508493,0.086821005306656,0.109872992823245,,,
forestfires,2,10,1,0.5,5,5,,,,15,1000,0.307745354523425,0.208799338245853,0.111519737670333,,,
forestfires,2,10,1,0.8,0.9,0.1,,,,1,10,0.331579026974187,0.15663499687259,0.114910759474146,,,
forestfires,2,10,1,0.8,0.1,0.9,,,,15,100,0.183765108227448,0.086124529736508,0.117593654240856,,,
forestfires,2,10,1,0.8,5,0.5,,,,1,1000,0.19194782455514,0.082822234469508,0.120214811695232,,,
forestfires,2,10,1,0.5,5,0.9,,,,15,100,0.292820129411585,0.156761615234971,0.1205998756292,,,
forestfires,2,10,1,0.8,0.5,5,,,,15,10,0.184843355438022,0.08706721038694,0.122309305815555,,,
forestfires,2,10,1,0.5,5,5,,,,1,1000,0.15754393479485,0.042969622517652,0.125015791907146,,,
forestfires,2,10,1,0.5,0.1,5,,,,1,100,0.3301085635149,0.15585114690306,0.127103806865654,,,
forestfires,2,10,1,0.8,0.5,0.1,,,,1,10,0.184843921665465,0.087064559168982,0.127352074513172,,,
forestfires,2,10,1,0.5,5,0.9,,,,7,10,0.374172800574421,0.204301800104416,0.127459472561619,,,
forestfires,2,10,1,0.5,0.9,5,,,,1,100,0.250088864144823,0.096357384925616,0.128913537571819,,,
forestfires,2,10,1,0.5,0.9,0.9,,,,7,100,0.22406908257977,0.074251980774635,0.130280335438488,,,
forestfires,2,10,1,0.2,0.5,0.9,,,,7,10,0.184850783815335,0.087021571040357,0.13114274524907,,,
forestfires,2,10,1,0.8,0.5,5,,,,1,100,0.190041688231162,0.071951619115711,0.132588558652853,,,
forestfires,2,10,1,0.8,0.1,0.1,,,,7,100,0.435783695533427,0.259364524273816,0.135696216597111,,,
forestfires,2,10,1,0.8,0.9,0.1,,,,1,1000,0.124107404908739,0.024855348407954,0.135704028227222,,,
forestfires,2,10,1,0.8,5,0.1,,,,1,100,0.457749422581894,0.259870588385364,0.13778550116816,,,
forestfires,2,10,1,0.8,0.1,0.9,,,,1,100,0.184831393037971,0.086940451523571,0.143861551175143,,,
forestfires,2,10,1,0.2,0.5,5,,,,7,100,0.216433437161973,0.091524311029329,0.153689532554328,,,
forestfires,2,10,1,0.5,0.9,5,,,,7,1000,0.288005285847169,0.145343819650711,0.159313527256546,,,
forestfires,2,10,1,0.8,0.9,0.5,,,,7,10,0.463765646149385,0.341038834629702,0.162231534418971,,,
forestfires,2,10,1,0.5,0.1,0.9,,,,15,10,0.18533198162563,0.086860889591759,0.162240737629506,,,
forestfires,2,10,1,0.8,0.1,0.1,,,,1,100,0.554037866491153,0.391746002307927,0.168360389134917,,,
forestfires,2,10,1,0.8,5,0.5,,,,7,100,0.221063538940818,0.080322054448211,0.171422481380859,,,
forestfires,2,10,1,0.5,0.9,5,,,,1,10,0.345135527130713,0.154422622467016,0.171577024983905,,,
forestfires,2,10,1,0.5,0.9,5,,,,15,100,0.184843355438022,0.08706721038694,0.177600628155016,,,
forestfires,2,10,1,0.8,0.1,0.5,,,,7,100,0.174437489959395,0.083449195782048,0.177998608228284,,,
forestfires,2,10,1,0.8,0.5,0.5,,,,1,10,0.184766533071742,0.086576068035783,0.179019027096834,,,
forestfires,2,10,1,0.2,0.9,5,,,,7,10,0.183002089970948,0.08054240518285,0.181864397381077,,,
forestfires,2,10,1,0.8,0.9,0.9,,,,7,10,0.184843355438508,0.087067210386907,0.188765571654151,,,
forestfires,2,10,1,0.5,0.5,0.9,,,,7,10,0.440389401671512,0.294642707839857,0.196475380166298,,,
forestfires,2,10,1,0.5,0.9,5,,,,7,10,0.187421477583827,0.085291897916789,0.201035319768576,,,
forestfires,2,10,1,0.5,0.9,0.9,,,,15,10,0.153323919872835,0.05232970817499,0.202884684923749,,,
forestfires,2,10,1,0.5,0.5,5,,,,7,100,0.497429213326022,0.38993079977531,0.204202972816658,,,
forestfires,2,10,1,0.8,5,0.9,,,,7,1000,0.593922256770027,0.490375534847364,0.205560432457332,,,
forestfires,2,10,1,0.2,0.5,5,,,,15,100,0.328582354755561,0.171986458021859,0.207249142827601,,,
forestfires,2,10,1,0.5,5,5,,,,7,10,0.290032950916695,0.164923428403154,0.208859979204128,,,
forestfires,2,10,1,0.8,5,0.9,,,,1,1000,0.611556781997438,0.506795202371557,0.209335021554114,,,
forestfires,2,10,1,0.8,0.1,0.9,,,,15,10,0.184844834137902,0.087061636069631,0.214144194843081,,,
forestfires,2,10,1,0.8,5,5,,,,1,100,0.21361853484691,0.096455950222719,0.216864330447883,,,
forestfires,2,10,1,0.8,0.1,5,,,,1,1000,0.260441493008557,0.152073709078571,0.218423595288535,,,
forestfires,2,10,1,0.5,0.5,0.9,,,,15,10,0.266778243975299,0.143069326127078,0.219948626490317,,,
forestfires,2,10,1,0.8,0.5,0.9,,,,15,100,0.184843355437867,0.087067210386443,0.222967065823392,,,
forestfires,2,10,1,0.5,0.1,0.5,,,,15,1000,0.146374169615275,0.036065016410208,0.223203163005106,,,
forestfires,2,10,1,0.8,0.1,5,,,,15,100,0.18721090558618,0.089434760422301,0.22370748265709,,,
forestfires,2,10,1,0.2,0.1,5,,,,7,10,0.190778513267276,0.051903294374134,0.225542326219045,,,
forestfires,2,10,1,0.8,0.9,5,,,,1,1000,0.623087580081631,0.482459517534099,0.227364164901331,,,
forestfires,2,10,1,0.8,0.1,5,,,,1,100,0.184843355971617,0.087067206568498,0.22802331041429,,,
forestfires,2,10,1,0.8,0.9,0.5,,,,7,1000,0.184843374881408,0.087067210386944,0.228939576640497,,,
forestfires,2,10,1,0.8,0.1,0.9,,,,1,10,0.266472568823056,0.135978721598181,0.229990756589047,,,
forestfires,2,10,1,0.8,5,0.1,,,,7,100,0.273990204541269,0.114103978461066,0.23031925055461,,,
forestfires,2,10,1,0.8,0.9,0.5,,,,15,100,0.524572604454517,0.39186871331807,0.232287077557862,,,
forestfires,2,10,1,0.2,0.9,5,,,,15,100,0.208587570087521,0.101597076417611,0.233513068593093,,,
forestfires,2,10,1,0.8,5,0.1,,,,15,1000,0.21482951296307,0.108271914340696,0.23392213107558,,,
forestfires,2,10,1,0.8,0.5,5,,,,7,100,0.184843355438021,0.08706721038694,0.234553206057521,,,
forestfires,2,10,1,0.8,0.5,0.1,,,,15,1000,0.287844469830075,0.1540657132184,0.236094105356182,,,
forestfires,2,10,1,0.5,0.1,0.9,,,,7,100,0.205658562069101,0.057126157652795,0.24509210653302,,,
forestfires,2,10,1,0.8,0.9,0.5,,,,1,1000,0.404263343256744,0.202587530876744,0.246305953181569,,,
forestfires,2,10,1,0.5,0.9,0.5,,,,7,100,0.146283472278721,0.029522499879698,0.249686073171199,,,
forestfires,2,10,1,0.5,0.1,5,,,,15,1000,0.270853192962789,0.173073148551503,0.253747803418067,,,
forestfires,2,10,1,0.8,0.1,0.5,,,,7,10,0.201144128390701,0.066935669652125,0.253763828160369,,,
forestfires,2,10,1,0.5,0.9,5,,,,15,10,0.17748059435988,0.077391687468816,0.25402946626636,,,
forestfires,2,10,1,0.2,0.5,5,,,,15,1000,0.170554033699165,0.056263691718132,0.257620197301068,,,
forestfires,2,10,1,0.8,5,0.5,,,,7,10,0.273226458249013,0.166021121083232,0.257761509923573,,,
forestfires,2,10,1,0.8,5,0.5,,,,15,10,0.184842615307771,0.087067068219485,0.258377866055043,,,
forestfires,2,10,1,0.5,0.5,0.9,,,,7,100,0.316344753294661,0.168331567824867,0.260306423206864,,,
forestfires,2,10,1,0.8,0.9,0.5,,,,7,100,0.22786007375291,0.131786796536096,0.264660775659877,,,
forestfires,2,10,1,0.5,0.5,0.9,,,,15,100,0.185794775812675,0.084269000351431,0.265211940551442,,,
forestfires,2,10,1,0.2,0.9,5,,,,15,10,0.792073777591254,0.690101125641648,0.265737188970688,,,
forestfires,2,10,1,0.8,5,0.1,,,,7,10,0.635282501287109,0.459416191973061,0.266069002677652,,,
forestfires,2,10,1,0.2,0.5,5,,,,7,10,0.368414206983869,0.185116001921215,0.266714395324735,,,
forestfires,2,10,1,0.8,0.1,0.5,,,,1,100,0.184843363201184,0.087066876647418,0.267281639497938,,,
forestfires,2,10,1,0.8,5,5,,,,7,10,0.287460241558828,0.190186690209846,0.267756646547851,,,
forestfires,2,10,1,0.8,5,5,,,,1,1000,0.788741987949108,0.679735678334245,0.268437197618196,,,
forestfires,2,10,1,0.8,0.9,0.1,,,,7,100,0.239286706829084,0.113493836971109,0.271729772806917,,,
forestfires,2,10,1,0.5,5,5,,,,15,100,0.434369102490218,0.319545085200914,0.272762964036611,,,
forestfires,2,10,1,0.8,0.9,0.1,,,,15,100,0.184888847053391,0.086785166305633,0.274091543973704,,,
forestfires,2,10,1,0.2,0.9,5,,,,15,1000,0.192678469304668,0.088012198632354,0.274411290178615,,,
forestfires,2,10,1,0.8,0.5,5,,,,15,1000,0.1848434073506,0.087067046889674,0.275822905493004,,,
