Data set,layers,omega,c1,c2,vmax,pop_size,maxIter,loss1,loss2
machine,1,0.4,3,0.5,1,1000,500,0.010743723812922,0.000402897728177
machine,1,0.4,3,0.5,1,1000,500,0.017547928549914,0.000706823477243
machine,1,0.4,3,0.5,1,1000,500,0.024766886179057,0.003596405951135
machine,1,0.4,3,0.9,1,1000,500,0.011826902232063,0.000202300450353
machine,1,0.4,3,0.9,1,1000,500,0.022968797020147,0.004084106271106
machine,1,0.4,3,0.9,1,1000,500,0.010346177169908,0.000333885576551
machine,1,0.4,3,0.9,1,1000,500,0.033110831451868,0.003407381562327
machine,1,0.4,3,0.9,1,1000,500,0.012626227384788,0.000456897024529
machine,1,0.4,3,3,1,1000,500,0.008342417888841,8.67230070259916E-05
machine,1,0.4,3,3,1,1000,500,0.011122851135773,0.000686187338938
machine,1,0.4,3,3,1,1000,500,0.012187626776458,0.000499934743982
machine,1,0.4,3,3,1,1000,500,0.018563235499032,0.001325022454815
machine,1,0.4,3,3,1,1000,500,0.021898663499283,0.001333225217767
machine,2,0.1,0.1,0.1,1,1000,500,0.013161438165621,0.000214637485157
machine,2,0.1,0.1,0.1,1,1000,500,0.021015297784961,0.001180014248901
machine,2,0.1,0.1,0.1,1,1000,500,0.012877309881107,0.000218393519754
machine,2,0.1,0.1,0.1,1,1000,500,0.03471504560507,0.003798448734226
machine,2,0.1,0.1,0.1,1,1000,500,0.016648319002032,0.00065413137071
machine,2,0.1,0.1,0.5,1,1000,500,0.016642991720312,0.000371926111493
machine,2,0.1,0.1,0.5,1,1000,500,0.041602573473947,0.005690803711467
machine,2,0.1,0.1,0.5,1,1000,500,0.018784541285004,0.000734338552765
machine,2,0.1,0.1,0.5,1,1000,500,0.037138378777318,0.003755920992264
machine,2,0.1,0.1,0.5,1,1000,500,0.02233604480511,0.000949704758204
machine,2,0.1,0.1,0.9,1,1000,500,0.009245872817711,0.000116931686872
machine,2,0.1,0.1,0.9,1,1000,500,0.018092783229295,0.000684796061936
machine,2,0.1,0.1,0.9,1,1000,500,0.01697316304777,0.000406589138021
machine,2,0.1,0.1,0.9,1,1000,500,0.030069722729544,0.002600794556892
machine,2,0.1,0.1,0.9,1,1000,500,0.03813082045704,0.003203005843288
machine,2,0.1,0.1,3,1,1000,500,0.005563787018649,6.16894440527882E-05
machine,2,0.1,0.1,3,1,1000,500,0.011932109691438,0.000750659234759
machine,2,0.1,0.1,3,1,1000,500,0.006648972591413,7.81698541978953E-05
machine,2,0.1,0.1,3,1,1000,500,0.014947798479204,0.001336658702179
machine,2,0.1,0.1,3,1,1000,500,0.016024127234695,0.001710689611949
machine,2,0.1,0.5,0.1,1,1000,500,0.014258295202805,0.000277938634394
machine,2,0.1,0.5,0.1,1,1000,500,0.029404633569147,0.002320066152074
machine,2,0.1,0.5,0.1,1,1000,500,0.013208725035712,0.000224879548114
machine,2,0.1,0.5,0.1,1,1000,500,0.031453806000103,0.002519717408912
machine,2,0.1,0.5,0.1,1,1000,500,0.028415945270415,0.00359731193464
machine,2,0.1,0.5,0.5,1,1000,500,0.01673518403337,0.000357769469511
machine,2,0.1,0.5,0.5,1,1000,500,0.035194673899675,0.004114176508132
machine,2,0.1,0.5,0.5,1,1000,500,0.0110722219688,0.000154585536127
machine,2,0.1,0.5,0.5,1,1000,500,0.027336972885833,0.002067314382483
machine,2,0.1,0.5,0.5,1,1000,500,0.026081961044059,0.000986676811529
machine,2,0.1,0.5,0.9,1,1000,500,0.016455122215997,0.000387869689054
machine,2,0.1,0.5,0.9,1,1000,500,0.019045179017226,0.000705977587498
machine,2,0.1,0.5,0.9,1,1000,500,0.027329523996426,0.001205024383578
machine,2,0.1,0.5,0.9,1,1000,500,0.026674264907769,0.002518212840504
machine,2,0.1,0.5,0.9,1,1000,500,0.028429441326748,0.001340376465334
machine,2,0.1,0.5,3,1,1000,500,0.007335235158393,7.17231142499045E-05
machine,2,0.1,0.5,3,1,1000,500,0.011602722611823,0.000342650872833
machine,2,0.1,0.5,3,1,1000,500,0.010751993417813,0.000183897379804
machine,2,0.1,0.5,3,1,1000,500,0.015733715843397,0.000990119204801
machine,2,0.1,0.5,3,1,1000,500,0.01021433372957,0.000324715741367
machine,2,0.1,0.9,0.1,1,1000,500,0.016220503615499,0.000338319164027
machine,2,0.1,0.9,0.1,1,1000,500,0.038198356956033,0.002296386322712
machine,2,0.1,0.9,0.1,1,1000,500,0.015970874491871,0.000403374403589
machine,2,0.1,0.9,0.1,1,1000,500,0.029119521781055,0.002523278156279
machine,2,0.1,0.9,0.1,1,1000,500,0.015689007319914,0.000555845474272
machine,2,0.1,0.9,0.5,1,1000,500,0.020952173278873,0.000517170481676
machine,2,0.1,0.9,0.5,1,1000,500,0.021919466391166,0.000779866979823
machine,2,0.1,0.9,0.5,1,1000,500,0.024173110138319,0.000716522326086
machine,2,0.1,0.9,0.5,1,1000,500,0.036585177215215,0.003705483129925
machine,2,0.1,0.9,0.5,1,1000,500,0.028908743863385,0.001268617584058
machine,2,0.1,0.9,0.9,1,1000,500,0.010856270721559,0.000245730597475
machine,2,0.1,0.9,0.9,1,1000,500,0.017406233912746,0.000580597281092
machine,2,0.1,0.9,0.9,1,1000,500,0.025114160957136,0.000771801796209
machine,2,0.1,0.9,0.9,1,1000,500,0.02140507487173,0.00134917285292
machine,2,0.1,0.9,0.9,1,1000,500,0.030136919393345,0.001837310255682
machine,2,0.1,0.9,3,1,1000,500,0.010181537720728,0.000121116865308
machine,2,0.1,0.9,3,1,1000,500,0.01729304119284,0.000681301531193
machine,2,0.1,0.9,3,1,1000,500,0.005075779661615,7.48871189053388E-05
machine,2,0.1,0.9,3,1,1000,500,0.011183413285753,0.000715196968596
machine,2,0.1,0.9,3,1,1000,500,0.023258315675879,0.003925616791212
machine,2,0.1,3,0.1,1,1000,500,0.013797709477847,0.000267099131046
machine,2,0.1,3,0.1,1,1000,500,0.016691249045354,0.000331708438146
machine,2,0.1,3,0.1,1,1000,500,0.015818953051576,0.000388913963313
machine,2,0.1,3,0.1,1,1000,500,0.023889089836696,0.001934629637012
machine,2,0.1,3,0.1,1,1000,500,0.020456479551832,0.001306809304354
machine,2,0.1,3,0.5,1,1000,500,0.010913330646025,0.000151914231152
machine,2,0.1,3,0.5,1,1000,500,0.027489871987755,0.002521049772877
machine,2,0.1,3,0.5,1,1000,500,0.020811727200764,0.000508486773324
machine,2,0.1,3,0.5,1,1000,500,0.027637675592664,0.001687132034853
machine,2,0.1,3,0.5,1,1000,500,0.022635803539176,0.001065619635886
machine,2,0.1,3,0.9,1,1000,500,0.013179313172559,0.000214752052318
machine,2,0.1,3,0.9,1,1000,500,0.036962391522785,0.005164241639486
machine,2,0.1,3,0.9,1,1000,500,0.019105119076561,0.00060520492401
machine,2,0.1,3,0.9,1,1000,500,0.021882259049077,0.001186759065096
machine,2,0.1,3,0.9,1,1000,500,0.042952746430804,0.006671441730501
machine,2,0.1,3,3,1,1000,500,0.004980335182262,3.03014580540306E-05
machine,2,0.1,3,3,1,1000,500,0.019450769153348,0.003641876411348
machine,2,0.1,3,3,1,1000,500,0.00905348098253,0.000115162003523
machine,2,0.1,3,3,1,1000,500,0.009406886695042,0.000225762398725
machine,2,0.1,3,3,1,1000,500,0.03282264924425,0.008522011077997
machine,2,0.4,0.1,0.1,1,1000,500,0.016813475578187,0.000394654845251
machine,2,0.4,0.1,0.1,1,1000,500,0.019216308425248,0.000653472603147
machine,2,0.4,0.1,0.1,1,1000,500,0.020981740093153,0.000564671128372
machine,2,0.4,0.1,0.1,1,1000,500,0.018298579665659,0.000607769881519
machine,2,0.4,0.1,0.1,1,1000,500,0.026492116385414,0.001304716265494
machine,2,0.4,0.1,0.5,1,1000,500,0.011247772144592,0.000244612673556
machine,2,0.4,0.1,0.5,1,1000,500,0.012813178094714,0.000406322377614
machine,2,0.4,0.1,0.5,1,1000,500,0.014351917735751,0.000280884114958
machine,2,0.4,0.1,0.5,1,1000,500,0.030931834103975,0.001767699052633
machine,2,0.4,0.1,0.5,1,1000,500,0.027973956303779,0.001724502037544
machine,2,0.4,0.1,0.9,1,1000,500,0.013305314977534,0.000226175909841
machine,2,0.4,0.1,0.9,1,1000,500,0.023514511364564,0.00358763220746
machine,2,0.4,0.1,0.9,1,1000,500,0.02007756709262,0.0014446797132
machine,2,0.4,0.1,0.9,1,1000,500,0.012447911563069,0.000431952977814
machine,2,0.4,0.1,0.9,1,1000,500,0.035522002206736,0.002061367867054
machine,2,0.4,0.1,3,1,1000,500,0.013826559284407,0.000272098401194
machine,2,0.4,0.1,3,1,1000,500,0.028286585348227,0.00462709295632
machine,2,0.4,0.1,3,1,1000,500,0.011468562594821,0.000166321617203
machine,2,0.4,0.1,3,1,1000,500,0.014270316341965,0.000595196718671
machine,2,0.4,0.1,3,1,1000,500,0.01055307626319,0.000449369970287
machine,2,0.4,0.5,0.1,1,1000,500,0.01456528775068,0.000295491523175
machine,2,0.4,0.5,0.1,1,1000,500,0.036684469715172,0.002913177708864
machine,2,0.4,0.5,0.1,1,1000,500,0.01762574620672,0.00041670177818
machine,2,0.4,0.5,0.1,1,1000,500,0.025037161455548,0.001364492510058
machine,2,0.4,0.5,0.1,1,1000,500,0.034020093730847,0.003633480418273
machine,2,0.4,0.5,0.5,1,1000,500,0.012577919318748,0.000208949156253
machine,2,0.4,0.5,0.5,1,1000,500,0.015575654693617,0.000479181038096
machine,2,0.4,0.5,0.5,1,1000,500,0.015261099725665,0.000327760820217
machine,2,0.4,0.5,0.5,1,1000,500,0.091782832031509,0.01246416792784
machine,2,0.4,0.5,0.5,1,1000,500,0.029298254428751,0.001905741932438
machine,2,0.4,0.5,0.9,1,1000,500,0.013127095970477,0.000211504375676
machine,2,0.4,0.5,0.9,1,1000,500,0.019629079353423,0.001091208520605
machine,2,0.4,0.5,0.9,1,1000,500,0.010195750487788,0.000154264215896
machine,2,0.4,0.5,0.9,1,1000,500,0.026814545044576,0.002330224920388
machine,2,0.4,0.5,0.9,1,1000,500,0.031154661800629,0.001744126446483
machine,2,0.4,0.5,3,1,1000,500,0.017137571703183,0.000578748403345
machine,2,0.4,0.5,3,1,1000,500,0.008593966130114,0.000283238088705
machine,2,0.4,0.5,3,1,1000,500,0.026456560632292,0.004693196012395
machine,2,0.4,0.5,3,1,1000,500,0.022457415248951,0.001335632103833
machine,2,0.4,0.5,3,1,1000,500,0.02308853998236,0.001665446796162
machine,2,0.4,0.9,0.1,1,1000,500,0.019114910893528,0.000500744363279
machine,2,0.4,0.9,0.1,1,1000,500,0.019260921318631,0.001570917753305
machine,2,0.4,0.9,0.1,1,1000,500,0.014908791847537,0.000292504888594
machine,2,0.4,0.9,0.1,1,1000,500,0.026359692256595,0.002044586641229
machine,2,0.4,0.9,0.1,1,1000,500,0.029655507307231,0.002272026014481
machine,2,0.4,0.9,0.5,1,1000,500,0.011941754914544,0.000253691222763
machine,2,0.4,0.9,0.5,1,1000,500,0.010991147792519,0.000254339436052
machine,2,0.4,0.9,0.5,1,1000,500,0.014745308539384,0.000304272471872
machine,2,0.4,0.9,0.5,1,1000,500,0.049334298771758,0.005912063167587
machine,2,0.4,0.9,0.5,1,1000,500,0.026720440906374,0.001872763557972
machine,2,0.4,0.9,0.9,1,1000,500,0.013783885588062,0.000257522018718
machine,2,0.4,0.9,0.9,1,1000,500,0.016915874832585,0.002244664328834
machine,2,0.4,0.9,0.9,1,1000,500,0.015714423794448,0.000539858763225
machine,2,0.4,0.9,0.9,1,1000,500,0.02403710282514,0.001658838715211
machine,2,0.4,0.9,0.9,1,1000,500,0.024481563899621,0.00166553077936
machine,2,0.4,0.9,3,1,1000,500,0.007380325889283,7.63105554615376E-05
machine,2,0.4,0.9,3,1,1000,500,0.028451895976745,0.006309254947636
machine,2,0.4,0.9,3,1,1000,500,0.01019612310131,0.000146571265508
machine,2,0.4,0.9,3,1,1000,500,0.015107532162357,0.00084328175045
machine,2,0.4,0.9,3,1,1000,500,0.044303333759242,0.004838954716728
machine,2,0.4,3,0.1,1,1000,500,0.018628268011896,0.000403764853431
machine,2,0.4,3,0.1,1,1000,500,0.037541522083193,0.006367681383565
machine,2,0.4,3,0.1,1,1000,500,0.012159465681501,0.000218535125189
machine,2,0.4,3,0.1,1,1000,500,0.01576178159221,0.000450458318095
machine,2,0.4,3,0.1,1,1000,500,0.024109613089425,0.001264650748552
machine,2,0.4,3,0.5,1,1000,500,0.020560291484282,0.000547368884702
machine,2,0.4,3,0.5,1,1000,500,0.020656429617345,0.000987976738477
machine,2,0.4,3,0.5,1,1000,500,0.017043475042959,0.000599352736509
machine,2,0.4,3,0.5,1,1000,500,0.063778078231633,0.013715391743108
machine,2,0.4,3,0.5,1,1000,500,0.0211293232487,0.00071249308239
machine,2,0.4,3,0.9,1,1000,500,0.013470916175263,0.000217233650175
machine,2,0.4,3,0.9,1,1000,500,0.02341584329902,0.003077812110177
machine,2,0.4,3,0.9,1,1000,500,0.009822945369578,0.000121557693018
machine,2,0.4,3,0.9,1,1000,500,0.023769991048186,0.001669462490723
machine,2,0.4,3,0.9,1,1000,500,0.014408645247337,0.000487361621328
machine,2,0.4,3,3,1,1000,500,0.150654351730699,0.027853375986232
machine,2,0.4,3,3,1,1000,500,0.012023663434294,0.000511114631261
machine,2,0.4,3,3,1,1000,500,0.029702522502254,0.001281776034366
machine,2,0.4,3,3,1,1000,500,0.014211623074307,0.000816591128778
machine,2,0.4,3,3,1,1000,500,0.024276880857252,0.006965854240205
soybean,0,0.1,0.1,0.1,1,1000,500,100,100
soybean,0,0.1,0.1,0.1,1,1000,500,100,100
soybean,0,0.1,0.1,0.1,1,1000,500,100,100
soybean,0,0.1,0.1,0.1,1,1000,500,100,100
soybean,0,0.1,0.1,0.1,1,1000,500,100,100
soybean,0,0.1,0.1,0.5,1,1000,500,80,80
soybean,0,0.1,0.1,0.5,1,1000,500,100,100
soybean,0,0.1,0.1,0.5,1,1000,500,100,100
soybean,0,0.1,0.1,0.5,1,1000,500,100,100
soybean,0,0.1,0.1,0.5,1,1000,500,72,80
soybean,0,0.1,0.1,0.9,1,1000,500,100,100
soybean,0,0.1,0.1,0.9,1,1000,500,100,100
soybean,0,0.1,0.1,0.9,1,1000,500,100,100
soybean,0,0.1,0.1,0.9,1,1000,500,100,100
soybean,0,0.1,0.1,0.9,1,1000,500,100,100
soybean,0,0.1,0.1,3,1,1000,500,80,80
soybean,0,0.1,0.1,3,1,1000,500,100,100
soybean,0,0.1,0.1,3,1,1000,500,100,100
soybean,0,0.1,0.1,3,1,1000,500,100,100
soybean,0,0.1,0.1,3,1,1000,500,100,100
soybean,0,0.1,0.5,0.1,1,1000,500,80,80
soybean,0,0.1,0.5,0.1,1,1000,500,100,100
soybean,0,0.1,0.5,0.1,1,1000,500,100,100
soybean,0,0.1,0.5,0.1,1,1000,500,100,100
soybean,0,0.1,0.5,0.1,1,1000,500,100,100
soybean,0,0.1,0.5,0.5,1,1000,500,100,100
soybean,0,0.1,0.5,0.5,1,1000,500,100,100
soybean,0,0.1,0.5,0.5,1,1000,500,100,100
soybean,0,0.1,0.5,0.5,1,1000,500,100,100
soybean,0,0.1,0.5,0.5,1,1000,500,100,100
soybean,0,0.1,0.5,0.9,1,1000,500,100,100
soybean,0,0.1,0.5,0.9,1,1000,500,100,100
soybean,0,0.1,0.5,0.9,1,1000,500,100,100
soybean,0,0.1,0.5,0.9,1,1000,500,100,100
soybean,0,0.1,0.5,0.9,1,1000,500,100,100
soybean,0,0.1,0.5,3,1,1000,500,80,80
soybean,0,0.1,0.5,3,1,1000,500,100,100
soybean,0,0.1,0.5,3,1,1000,500,100,100
soybean,0,0.1,0.5,3,1,1000,500,100,100
soybean,0,0.1,0.5,3,1,1000,500,100,100
soybean,0,0.1,0.9,0.1,1,1000,500,100,100
soybean,0,0.1,0.9,0.1,1,1000,500,100,100
soybean,0,0.1,0.9,0.1,1,1000,500,100,100
soybean,0,0.1,0.9,0.1,1,1000,500,100,100
soybean,0,0.1,0.9,0.1,1,1000,500,100,100
soybean,0,0.1,0.9,0.5,1,1000,500,100,100
soybean,0,0.1,0.9,0.5,1,1000,500,100,100
soybean,0,0.1,0.9,0.5,1,1000,500,100,100
soybean,0,0.1,0.9,0.5,1,1000,500,100,100
soybean,0,0.1,0.9,0.5,1,1000,500,100,100
soybean,0,0.1,0.9,0.9,1,1000,500,100,100
soybean,0,0.1,0.9,0.9,1,1000,500,100,100
soybean,0,0.1,0.9,0.9,1,1000,500,100,100
soybean,0,0.1,0.9,0.9,1,1000,500,100,100
soybean,0,0.1,0.9,0.9,1,1000,500,100,100
soybean,0,0.1,0.9,3,1,1000,500,100,100
soybean,0,0.1,0.9,3,1,1000,500,100,100
soybean,0,0.1,0.9,3,1,1000,500,100,100
soybean,0,0.1,0.9,3,1,1000,500,100,100
soybean,0,0.1,0.9,3,1,1000,500,100,100
soybean,0,0.1,3,0.1,1,1000,500,80,80
soybean,0,0.1,3,0.1,1,1000,500,100,100
soybean,0,0.1,3,0.1,1,1000,500,100,100
soybean,0,0.1,3,0.1,1,1000,500,100,100
soybean,0,0.1,3,0.1,1,1000,500,100,100
soybean,0,0.1,3,0.5,1,1000,500,100,100
soybean,0,0.1,3,0.5,1,1000,500,100,100
soybean,0,0.1,3,0.5,1,1000,500,100,100
soybean,0,0.1,3,0.5,1,1000,500,100,100
soybean,0,0.1,3,0.5,1,1000,500,100,100
soybean,0,0.1,3,0.9,1,1000,500,80,80
soybean,0,0.1,3,0.9,1,1000,500,100,100
soybean,0,0.1,3,0.9,1,1000,500,100,100
soybean,0,0.1,3,0.9,1,1000,500,100,100
soybean,0,0.1,3,0.9,1,1000,500,100,100
soybean,0,0.1,3,3,1,1000,500,100,100
soybean,0,0.1,3,3,1,1000,500,100,100
soybean,0,0.1,3,3,1,1000,500,100,100
soybean,0,0.1,3,3,1,1000,500,100,100
soybean,0,0.1,3,3,1,1000,500,100,100
soybean,0,0.4,0.1,0.1,1,1000,500,100,100
soybean,0,0.4,0.1,0.1,1,1000,500,100,100
soybean,0,0.4,0.1,0.1,1,1000,500,100,100
soybean,0,0.4,0.1,0.1,1,1000,500,100,100
soybean,0,0.4,0.1,0.1,1,1000,500,100,100
soybean,0,0.4,0.1,0.5,1,1000,500,80,80
soybean,0,0.4,0.1,0.5,1,1000,500,100,100
soybean,0,0.4,0.1,0.5,1,1000,500,100,100
soybean,0,0.4,0.1,0.5,1,1000,500,100,100
soybean,0,0.4,0.1,0.5,1,1000,500,100,100
soybean,0,0.4,0.1,0.9,1,1000,500,100,100
soybean,0,0.4,0.1,0.9,1,1000,500,100,100
soybean,0,0.4,0.1,0.9,1,1000,500,100,100
soybean,0,0.4,0.1,0.9,1,1000,500,100,100
soybean,0,0.4,0.1,0.9,1,1000,500,100,100
soybean,0,0.4,0.1,3,1,1000,500,80,80
soybean,0,0.4,0.1,3,1,1000,500,100,100
soybean,0,0.4,0.1,3,1,1000,500,100,100
soybean,0,0.4,0.1,3,1,1000,500,100,100
soybean,0,0.4,0.1,3,1,1000,500,100,100
soybean,0,0.4,0.5,0.1,1,1000,500,100,100
soybean,0,0.4,0.5,0.1,1,1000,500,100,100
soybean,0,0.4,0.5,0.1,1,1000,500,100,100
soybean,0,0.4,0.5,0.1,1,1000,500,100,100
soybean,0,0.4,0.5,0.1,1,1000,500,100,100
soybean,0,0.4,0.5,0.5,1,1000,500,80,80
soybean,0,0.4,0.5,0.5,1,1000,500,100,100
soybean,0,0.4,0.5,0.5,1,1000,500,100,100
soybean,0,0.4,0.5,0.5,1,1000,500,100,100
soybean,0,0.4,0.5,0.5,1,1000,500,100,100
soybean,0,0.4,0.5,0.9,1,1000,500,100,100
soybean,0,0.4,0.5,0.9,1,1000,500,100,100
soybean,0,0.4,0.5,0.9,1,1000,500,100,100
soybean,0,0.4,0.5,0.9,1,1000,500,100,100
soybean,0,0.4,0.5,0.9,1,1000,500,100,100
soybean,0,0.4,0.5,3,1,1000,500,100,100
soybean,0,0.4,0.5,3,1,1000,500,100,100
soybean,0,0.4,0.5,3,1,1000,500,100,100
soybean,0,0.4,0.5,3,1,1000,500,100,100
soybean,0,0.4,0.5,3,1,1000,500,100,100
soybean,0,0.4,0.9,0.1,1,1000,500,80,80
soybean,0,0.4,0.9,0.1,1,1000,500,100,100
soybean,0,0.4,0.9,0.1,1,1000,500,100,100
soybean,0,0.4,0.9,0.1,1,1000,500,100,100
soybean,0,0.4,0.9,0.1,1,1000,500,100,100
soybean,0,0.4,0.9,0.5,1,1000,500,80,80
soybean,0,0.4,0.9,0.5,1,1000,500,100,100
soybean,0,0.4,0.9,0.5,1,1000,500,100,100
soybean,0,0.4,0.9,0.5,1,1000,500,100,100
soybean,0,0.4,0.9,0.5,1,1000,500,100,100
soybean,0,0.4,0.9,0.9,1,1000,500,80,80
soybean,0,0.4,0.9,0.9,1,1000,500,100,100
soybean,0,0.4,0.9,0.9,1,1000,500,100,100
soybean,0,0.4,0.9,0.9,1,1000,500,100,100
soybean,0,0.4,0.9,0.9,1,1000,500,100,100
soybean,0,0.4,0.9,3,1,1000,500,100,100
soybean,0,0.4,0.9,3,1,1000,500,100,100
soybean,0,0.4,0.9,3,1,1000,500,100,100
soybean,0,0.4,0.9,3,1,1000,500,100,100
soybean,0,0.4,0.9,3,1,1000,500,100,100
soybean,0,0.4,3,0.1,1,1000,500,80,80
soybean,0,0.4,3,0.1,1,1000,500,100,100
soybean,0,0.4,3,0.1,1,1000,500,100,100
soybean,0,0.4,3,0.1,1,1000,500,100,100
soybean,0,0.4,3,0.1,1,1000,500,100,100
soybean,0,0.4,3,0.5,1,1000,500,80,80
soybean,0,0.4,3,0.5,1,1000,500,100,100
soybean,0,0.4,3,0.5,1,1000,500,100,100
soybean,0,0.4,3,0.5,1,1000,500,100,100
soybean,0,0.4,3,0.5,1,1000,500,100,100
soybean,0,0.4,3,0.9,1,1000,500,80,80
soybean,0,0.4,3,0.9,1,1000,500,100,100
soybean,0,0.4,3,0.9,1,1000,500,100,100
soybean,0,0.4,3,0.9,1,1000,500,100,100
soybean,0,0.4,3,0.9,1,1000,500,100,100
soybean,0,0.4,3,3,1,1000,500,100,100
soybean,0,0.4,3,3,1,1000,500,100,100
soybean,0,0.4,3,3,1,1000,500,100,100
soybean,0,0.4,3,3,1,1000,500,100,100
soybean,0,0.4,3,3,1,1000,500,100,100
soybean,1,0.1,0.1,0.1,1,1000,500,80,80
soybean,1,0.1,0.1,0.1,1,1000,500,40,40
soybean,1,0.1,0.1,0.1,1,1000,500,100,100
soybean,1,0.1,0.1,0.1,1,1000,500,86.6666666666667,80
soybean,1,0.1,0.1,0.1,1,1000,500,100,100
soybean,1,0.1,0.1,0.5,1,1000,500,100,100
soybean,1,0.1,0.1,0.5,1,1000,500,100,100
soybean,1,0.1,0.1,0.5,1,1000,500,100,100
soybean,1,0.1,0.1,0.5,1,1000,500,100,100
soybean,1,0.1,0.1,0.5,1,1000,500,72,80
soybean,1,0.1,0.1,0.9,1,1000,500,80,80
soybean,1,0.1,0.1,0.9,1,1000,500,42,40
soybean,1,0.1,0.1,0.9,1,1000,500,100,100
soybean,1,0.1,0.1,0.9,1,1000,500,78.6666666666667,80
soybean,1,0.1,0.1,0.9,1,1000,500,72,80
soybean,1,0.1,0.1,3,1,1000,500,80,80
soybean,1,0.1,0.1,3,1,1000,500,100,100
soybean,1,0.1,0.1,3,1,1000,500,100,100
soybean,1,0.1,0.1,3,1,1000,500,100,100
soybean,1,0.1,0.1,3,1,1000,500,100,100
soybean,1,0.1,0.5,0.1,1,1000,500,73.3333333333333,80
soybean,1,0.1,0.5,0.1,1,1000,500,40,40
soybean,1,0.1,0.5,0.1,1,1000,500,100,100
soybean,1,0.1,0.5,0.1,1,1000,500,100,100
soybean,1,0.1,0.5,0.1,1,1000,500,72,80
soybean,1,0.1,0.5,0.5,1,1000,500,80,80
soybean,1,0.1,0.5,0.5,1,1000,500,100,100
soybean,1,0.1,0.5,0.5,1,1000,500,100,100
soybean,1,0.1,0.5,0.5,1,1000,500,100,100
soybean,1,0.1,0.5,0.5,1,1000,500,100,100
soybean,1,0.1,0.5,0.9,1,1000,500,80,80
soybean,1,0.1,0.5,0.9,1,1000,500,100,100
soybean,1,0.1,0.5,0.9,1,1000,500,100,100
soybean,1,0.1,0.5,0.9,1,1000,500,100,100
soybean,1,0.1,0.5,0.9,1,1000,500,100,100
soybean,1,0.1,0.5,3,1,1000,500,100,100
soybean,1,0.1,0.5,3,1,1000,500,100,100
soybean,1,0.1,0.5,3,1,1000,500,100,100
soybean,1,0.1,0.5,3,1,1000,500,100,100
soybean,1,0.1,0.5,3,1,1000,500,100,100
soybean,1,0.1,0.9,0.1,1,1000,500,80,80
soybean,1,0.1,0.9,0.1,1,1000,500,40,40
soybean,1,0.1,0.9,0.1,1,1000,500,100,100
soybean,1,0.1,0.9,0.1,1,1000,500,100,100
soybean,1,0.1,0.9,0.1,1,1000,500,36,40
soybean,1,0.1,0.9,0.5,1,1000,500,80,80
soybean,1,0.1,0.9,0.5,1,1000,500,63.3333333333333,60
soybean,1,0.1,0.9,0.5,1,1000,500,100,100
soybean,1,0.1,0.9,0.5,1,1000,500,100,100
soybean,1,0.1,0.9,0.5,1,1000,500,80,80
soybean,1,0.1,0.9,0.9,1,1000,500,80,80
soybean,1,0.1,0.9,0.9,1,1000,500,81.9047619047619,80
soybean,1,0.1,0.9,0.9,1,1000,500,100,100
soybean,1,0.1,0.9,0.9,1,1000,500,72,80
soybean,1,0.1,0.9,0.9,1,1000,500,100,100
soybean,1,0.1,0.9,3,1,1000,500,80,80
soybean,1,0.1,0.9,3,1,1000,500,100,100
soybean,1,0.1,0.9,3,1,1000,500,100,100
soybean,1,0.1,0.9,3,1,1000,500,100,100
soybean,1,0.1,0.9,3,1,1000,500,100,100
soybean,1,0.1,3,0.1,1,1000,500,80,80
soybean,1,0.1,3,0.1,1,1000,500,100,100
soybean,1,0.1,3,0.1,1,1000,500,100,100
soybean,1,0.1,3,0.1,1,1000,500,86.6666666666667,80
soybean,1,0.1,3,0.1,1,1000,500,100,100
soybean,1,0.1,3,0.5,1,1000,500,100,100
soybean,1,0.1,3,0.5,1,1000,500,100,100
soybean,1,0.1,3,0.5,1,1000,500,80,80
soybean,1,0.1,3,0.5,1,1000,500,100,100
soybean,1,0.1,3,0.5,1,1000,500,72,80
soybean,1,0.1,3,0.9,1,1000,500,80,80
soybean,1,0.1,3,0.9,1,1000,500,100,100
soybean,1,0.1,3,0.9,1,1000,500,100,100
soybean,1,0.1,3,0.9,1,1000,500,100,100
soybean,1,0.1,3,0.9,1,1000,500,72,80
soybean,1,0.1,3,3,1,1000,500,80,80
soybean,1,0.1,3,3,1,1000,500,100,100
soybean,1,0.1,3,3,1,1000,500,100,100
soybean,1,0.1,3,3,1,1000,500,100,100
soybean,1,0.1,3,3,1,1000,500,100,100
soybean,1,0.4,0.1,0.1,1,1000,500,80,80
soybean,1,0.4,0.1,0.1,1,1000,500,100,100
soybean,1,0.4,0.1,0.1,1,1000,500,100,100
soybean,1,0.4,0.1,0.1,1,1000,500,100,100
soybean,1,0.4,0.1,0.1,1,1000,500,100,100
soybean,1,0.4,0.1,0.5,1,1000,500,100,100
soybean,1,0.4,0.1,0.5,1,1000,500,100,100
soybean,1,0.4,0.1,0.5,1,1000,500,53.3333333333333,60
soybean,1,0.4,0.1,0.5,1,1000,500,100,100
soybean,1,0.4,0.1,0.5,1,1000,500,100,100
soybean,1,0.4,0.1,0.9,1,1000,500,80,80
soybean,1,0.4,0.1,0.9,1,1000,500,100,100
soybean,1,0.4,0.1,0.9,1,1000,500,80,80
soybean,1,0.4,0.1,0.9,1,1000,500,100,100
soybean,1,0.4,0.1,0.9,1,1000,500,72,80
